"",BBK01.WZ3419,BBK01.WZ3419_FLAGS
1995-11,6.85,
1995-12,6.70,
1996-01,6.54,
1996-02,7.05,
1996-03,7.07,
1996-04,6.94,
1996-05,7.10,
1996-06,7.12,
1996-07,6.94,
1996-08,7.02,
1996-09,6.74,
1996-10,6.66,
1996-11,6.44,
1996-12,6.52,
1997-01,6.47,
1997-02,6.13,
1997-03,6.52,
1997-04,6.48,
1997-05,6.60,
1997-06,6.33,
1997-07,6.06,
1997-08,6.24,
1997-09,6.02,
1997-10,6.09,
1997-11,5.94,
1997-12,5.75,
1998-01,5.50,
1998-02,5.37,
1998-03,5.35,
1998-04,5.49,
1998-05,5.32,
1998-06,5.21,
1998-07,5.13,
1998-08,4.86,
1998-09,4.68,
1998-10,4.91,
1998-11,4.66,
1998-12,4.63,
1999-01,4.37,
1999-02,4.74,
1999-03,4.80,
1999-04,4.64,
1999-05,4.92,
1999-06,5.20,
1999-07,5.36,
1999-08,5.54,
1999-09,5.67,
1999-10,5.64,
1999-11,5.64,
1999-12,5.78,
2000-01,5.92,
2000-02,5.78,
2000-03,5.53,
2000-04,5.61,
2000-05,5.45,
2000-06,5.47,
2000-07,5.42,
2000-08,5.44,
2000-09,5.50,
2000-10,5.50,
2000-11,5.38,
2000-12,5.28,
2001-01,5.26,
2001-02,5.20,
2001-03,5.23,
2001-04,5.47,
2001-05,5.65,
2001-06,5.56,
2001-07,5.41,
2001-08,5.35,
2001-09,5.43,
2001-10,5.05,
2001-11,5.07,
2001-12,5.32,
2002-01,5.25,
2002-02,5.29,
2002-03,5.54,
2002-04,5.46,
2002-05,5.46,
2002-06,5.27,
2002-07,5.22,
2002-08,4.98,
2002-09,4.85,
2002-10,5.08,
2002-11,5.03,
2002-12,4.79,
2003-01,4.62,
2003-02,4.65,
2003-03,4.74,
2003-04,4.80,
2003-05,4.42,
2003-06,4.61,
2003-07,4.77,
2003-08,4.76,
2003-09,4.72,
2003-10,4.92,
2003-11,4.95,
2003-12,4.83,
2004-01,4.86,
2004-02,4.70,
2004-03,4.65,
2004-04,4.83,
2004-05,4.88,
2004-06,4.86,
2004-07,4.77,
2004-08,4.62,
2004-09,4.54,
2004-10,4.44,
2004-11,4.31,
2004-12,4.22,
2005-01,3.98,
2005-02,4.10,
2005-03,4.11,
2005-04,3.90,
2005-05,3.75,
2005-06,3.62,
2005-07,3.62,
2005-08,3.56,
2005-09,3.59,
2005-10,3.77,
2005-11,3.76,
2005-12,3.57,
2006-01,3.74,
2006-02,3.74,
2006-03,3.98,
2006-04,4.22,
2006-05,4.21,
2006-06,4.32,
2006-07,4.18,
2006-08,4.03,
2006-09,3.85,
2006-10,3.90,
2006-11,3.86,
2006-12,4.06,
2007-01,4.22,
2007-02,4.10,
2007-03,4.23,
2007-04,4.38,
2007-05,4.53,
2007-06,4.70,
2007-07,4.51,
2007-08,4.53,
2007-09,4.60,
2007-10,4.47,
2007-11,4.48,
2007-12,4.67,
2008-01,4.45,
2008-02,4.46,
2008-03,4.52,
2008-04,4.64,
2008-05,4.81,
2008-06,4.89,
2008-07,4.78,
2008-08,4.57,
2008-09,4.57,
2008-10,4.41,
2008-11,3.90,
2008-12,3.72,
2009-01,4.06,
2009-02,4.00,
2009-03,4.01,
2009-04,4.11,
2009-05,4.42,
2009-06,4.26,
2009-07,4.12,
2009-08,3.98,
2009-09,3.96,
2009-10,4.08,
2009-11,3.95,
2009-12,4.13,
2010-01,3.96,
2010-02,3.90,
2010-03,3.83,
2010-04,3.71,
2010-05,3.36,
2010-06,3.30,
2010-07,3.39,
2010-08,2.70,
2010-09,2.92,
2010-10,3.12,
2010-11,3.27,
2010-12,3.56,
2011-01,3.68,
2011-02,3.68,
2011-03,3.87,
2011-04,3.80,
2011-05,3.61,
2011-06,3.73,
2011-07,3.40,
2011-08,3.03,
2011-09,2.72,
2011-10,2.97,
2011-11,3.09,
2011-12,2.55,
2012-01,2.66,
2012-02,2.60,
2012-03,2.63,
2012-04,2.53,
2012-05,1.99,
2012-06,2.42,
2012-07,2.20,
2012-08,2.16,
2012-09,2.27,
2012-10,2.33,
2012-11,2.26,
2012-12,2.14,
2013-01,2.35,
2013-02,2.32,
2013-03,2.18,
2013-04,2.07,
2013-05,2.33,
2013-06,2.48,
2013-07,2.50,
2013-08,2.65,
2013-09,2.61,
2013-10,2.59,
2013-11,2.64,
2013-12,2.79,
2014-01,2.51,
2014-02,2.46,
2014-03,2.45,
2014-04,2.39,
2014-05,2.25,
2014-06,2.16,
2014-07,2.03,
2014-08,1.72,
2014-09,1.83,
2014-10,1.59,
2014-11,1.44,
2014-12,1.26,
2015-01,0.86,
