"",BBK01.OUM002,BBK01.OUM002_FLAGS
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.175,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.225,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.247,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.248,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.243,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.276,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.236,
1965-01,0.240,
1965-02,0.251,
1965-03,0.261,
1965-04,0.271,
1965-05,0.252,
1965-06,0.263,
1965-07,0.263,
1965-08,0.242,
1965-09,0.256,
1965-10,0.260,
1965-11,0.262,
1965-12,0.250,
1966-01,0.228,
1966-02,0.203,
1966-03,0.186,
1966-04,0.188,
1966-05,0.183,
1966-06,0.174,
1966-07,0.168,
1966-08,0.161,
1966-09,0.178,
1966-10,0.176,
1966-11,0.181,
1966-12,0.178,
1967-01,0.200,
1967-02,0.191,
1967-03,0.175,
1967-04,0.178,
1967-05,0.180,
1967-06,0.179,
1967-07,0.196,
1967-08,0.194,
1967-09,0.203,
1967-10,0.213,
1967-11,0.217,
1967-12,0.215,
1968-01,0.296,
1968-02,0.314,
1968-03,0.317,
1968-04,0.292,
1968-05,0.291,
1968-06,0.297,
1968-07,0.295,
1968-08,0.297,
1968-09,0.284,
1968-10,0.294,
1968-11,0.287,
1968-12,0.210,
1969-01,0.243,
1969-02,0.271,
1969-03,0.264,
1969-04,0.260,
1969-05,0.263,
1969-06,0.258,
1969-07,0.254,
1969-08,0.252,
1969-09,0.249,
1969-10,0.246,
1969-11,0.251,
1969-12,0.263,
1970-01,0.248,
1970-02,0.256,
1970-03,0.266,
1970-04,0.251,
1970-05,0.253,
1970-06,0.258,
1970-07,0.262,
1970-08,0.265,
1970-09,0.279,
1970-10,0.305,
1970-11,0.333,
1970-12,0.287,
1971-01,0.308,
1971-02,0.285,
1971-03,0.296,
1971-04,0.350,
1971-05,0.358,
1971-06,0.349,
1971-07,0.461,
1971-08,0.493,
1971-09,0.503,
1971-10,0.488,
1971-11,0.471,
1971-12,0.408,
1972-01,0.441,
1972-02,0.465,
1972-03,0.459,
1972-04,0.437,
1972-05,0.423,
1972-06,0.393,
1972-07,0.328,
1972-08,0.326,
1972-09,0.330,
1972-10,0.336,
1972-11,0.322,
1972-12,0.317,
1973-01,0.318,
1973-02,0.348,
1973-03,0.345,
1973-04,0.362,
1973-05,0.358,
1973-06,0.355,
1973-07,0.348,
1973-08,0.332,
1973-09,0.303,
1973-10,0.286,
1973-11,0.259,
1973-12,0.256,
1974-01,0.263,
1974-02,0.288,
1974-03,0.288,
1974-04,0.258,
1974-05,0.250,
1974-06,0.233,
1974-07,0.215,
1974-08,0.235,
1974-09,0.229,
1974-10,0.205,
1974-11,0.215,
1974-12,0.218,
1975-01,0.266,
1975-02,0.251,
1975-03,0.240,
1975-04,0.229,
1975-05,0.219,
1975-06,0.197,
1975-07,0.191,
1975-08,0.205,
1975-09,0.234,
1975-10,0.229,
1975-11,0.238,
1975-12,0.260,
1976-01,0.277,
1976-02,0.282,
1976-03,0.251,
1976-04,0.252,
1976-05,0.252,
1976-06,0.239,
1976-07,0.242,
1976-08,0.223,
1976-09,0.251,
1976-10,0.251,
1976-11,0.234,
1976-12,0.267,
1977-01,0.431,
1977-02,0.473,
1977-03,0.458,
1977-04,0.478,
1977-05,0.471,
1977-06,0.500,
1977-07,0.483,
1977-08,0.490,
1977-09,0.461,
1977-10,0.472,
1977-11,0.466,
1977-12,0.458,
1978-01,0.492,
1978-02,0.523,
1978-03,0.484,
1978-04,0.449,
1978-05,0.440,
1978-06,0.439,
1978-07,0.459,
1978-08,0.490,
1978-09,0.487,
1978-10,0.448,
1978-11,0.428,
1978-12,0.400,
1979-01,0.458,
1979-02,0.470,
1979-03,0.481,
1979-04,0.448,
1979-05,0.460,
1979-06,0.465,
1979-07,0.439,
1979-08,0.479,
1979-09,0.480,
1979-10,0.450,
1979-11,0.407,
1979-12,0.402,
1980-01,0.537,
1980-02,0.552,
1980-03,0.579,
1980-04,0.633,
1980-05,0.632,
1980-06,0.594,
1980-07,0.577,
1980-08,0.553,
1980-09,0.515,
1980-10,0.458,
1980-11,0.458,
1980-12,0.394,
1981-01,0.527,
1981-02,0.613,
1981-03,0.524,
1981-04,0.476,
1981-05,0.406,
1981-06,0.392,
1981-07,0.407,
1981-08,0.389,
1981-09,0.391,
1981-10,0.343,
1981-11,0.425,
1981-12,0.386,
1982-01,0.368,
1982-02,0.367,
1982-03,0.383,
1982-04,0.405,
1982-05,0.469,
1982-06,0.500,
1982-07,0.511,
1982-08,0.496,
1982-09,0.434,
1982-10,0.411,
1982-11,0.394,
1982-12,0.386,
1983-01,0.499,
1983-02,0.536,
1983-03,0.529,
1983-04,0.620,
1983-05,0.590,
1983-06,0.615,
1983-07,0.577,
1983-08,0.607,
1983-09,0.576,
1983-10,0.595,
1983-11,0.558,
1983-12,0.714,
1984-01,0.636,
1984-02,0.580,
1984-03,0.553,
1984-04,0.656,
1984-05,0.679,
1984-06,0.670,
1984-07,0.663,
1984-08,0.604,
1984-09,0.599,
1984-10,0.572,
1984-11,0.572,
1984-12,0.485,
1985-01,0.506,
1985-02,0.534,
1985-03,0.497,
1985-04,0.472,
1985-05,0.466,
1985-06,0.517,
1985-07,0.487,
1985-08,0.500,
1985-09,0.565,
1985-10,0.547,
1985-11,0.602,
1985-12,0.504,
1986-01,0.562,
1986-02,0.712,
1986-03,0.740,
1986-04,0.718,
1986-05,0.708,
1986-06,0.712,
1986-07,0.665,
1986-08,0.673,
1986-09,0.722,
1986-10,0.664,
1986-11,0.644,
1986-12,0.660,
1987-01,0.680,
1987-02,0.964,
1987-03,0.977,
1987-04,0.983,
1987-05,1.094,
1987-06,1.088,
1987-07,1.107,
1987-08,1.169,
1987-09,1.140,
1987-10,1.092,
1987-11,1.064,
1987-12,1.039,
1988-01,1.027,
1988-02,1.064,
1988-03,1.104,
1988-04,1.133,
1988-05,1.214,
1988-06,1.248,
1988-07,1.264,
1988-08,1.306,
1988-09,1.256,
1988-10,1.149,
1988-11,1.274,
1988-12,1.243,
1989-01,1.266,
1989-02,1.379,
1989-03,1.398,
1989-04,1.377,
1989-05,1.387,
1989-06,1.459,
1989-07,1.458,
1989-08,1.568,
1989-09,1.646,
1989-10,1.687,
1989-11,1.959,
1989-12,1.941,
1990-01,2.357,
1990-02,2.580,
1990-03,2.866,
1990-04,2.980,
1990-05,2.970,
1990-06,3.034,
1990-07,3.084,
1990-08,3.165,
1990-09,3.525,
1990-10,3.692,
1990-11,3.767,
1990-12,3.924,
1991-01,4.135,
1991-02,4.288,
1991-03,4.538,
1991-04,4.562,
1991-05,4.771,
1991-06,4.786,
1991-07,4.843,
1991-08,4.829,
1991-09,5.022,
1991-10,5.166,
1991-11,5.567,
1991-12,5.702,
1992-01,6.151,
1992-02,6.462,
1992-03,6.873,
1992-04,6.831,
1992-05,6.904,
1992-06,7.032,
1992-07,7.196,
1992-08,7.221,
1992-09,7.355,
1992-10,7.469,
1992-11,7.537,
1992-12,7.327,
1993-01,6.194,
1993-02,6.527,
1993-03,6.663,
1993-04,6.627,
1993-05,6.455,
1993-06,6.708,
1993-07,6.257,
1993-08,6.178,
1993-09,6.108,
1993-10,6.176,
1993-11,6.445,
1993-12,5.795,
1994-01,6.076,
1994-02,6.280,
1994-03,6.480,
1994-04,6.209,
1994-05,5.928,
1994-06,6.176,
1994-07,6.034,
1994-08,6.140,
1994-09,6.208,
1994-10,6.048,
1994-11,5.815,
1994-12,5.473,
1995-01,5.347,
1995-02,5.693,
1995-03,5.743,
1995-04,5.700,
1995-05,5.784,
1995-06,5.829,
1995-07,5.931,
1995-08,6.044,
1995-09,6.421,
1995-10,6.440,
1995-11,6.267,
1995-12,6.137,
1996-01,6.330,
1996-02,6.194,
1996-03,6.246,
1996-04,6.241,
1996-05,6.372,
1996-06,6.276,
1996-07,6.102,
1996-08,6.165,
1996-09,6.241,
1996-10,6.063,
1996-11,6.248,
1996-12,6.205,
1997-01,6.468,
1997-02,6.502,
1997-03,6.517,
1997-04,6.886,
1997-05,7.123,
1997-06,7.285,
1997-07,7.427,
1997-08,7.613,
1997-09,7.883,
1997-10,8.080,
1997-11,8.487,
1997-12,8.972,
1998-01,9.216,
1998-02,10.028,
1998-03,10.859,
1998-04,12.423,
1998-05,13.030,
1998-06,14.533,
1998-07,16.969,
1998-08,18.114,
1998-09,18.946,
1998-10,19.743,
1998-11,20.255,
1998-12,21.904,
1999-01,24.392,
1999-02,26.488,
1999-03,29.053,
1999-04,31.997,
1999-05,33.486,
1999-06,34.199,
1999-07,36.062,
1999-08,37.108,
1999-09,38.468,
1999-10,40.439,
1999-11,41.883,
1999-12,42.012,
2000-01,43.063,
2000-02,46.235,
2000-03,48.153,
2000-04,49.734,
2000-05,53.320,
2000-06,54.828,
2000-07,59.143,
2000-08,62.162,
2000-09,63.178,
2000-10,63.647,
2000-11,64.461,
2000-12,64.994,
2001-01,68.093,
2001-02,69.563,
2001-03,70.632,
2001-04,71.272,
2001-05,69.459,
2001-06,72.427,
2001-07,73.683,
2001-08,72.795,
2001-09,73.523,
2001-10,74.504,
2001-11,75.091,
2001-12,75.859,
2002-01,76.471,
2002-02,78.084,
2002-03,79.829,
2002-04,81.879,
2002-05,81.751,
2002-06,80.673,
2002-07,79.301,
2002-08,78.465,
2002-09,78.467,
2002-10,76.257,
2002-11,76.280,
2002-12,75.605,
2003-01,76.308,
2003-02,75.565,
2003-03,76.693,
2003-04,75.844,
2003-05,74.638,
2003-06,75.138,
2003-07,74.975,
2003-08,75.906,
2003-09,77.325,
2003-10,78.866,
2003-11,79.915,
2003-12,79.731,
2004-01,79.146,
2004-02,79.980,
2004-03,81.639,
2004-04,83.527,
2004-05,85.385,
2004-06,85.999,
2004-07,88.003,
2004-08,89.003,
2004-09,89.439,
2004-10,89.688,
2004-11,90.793,
2004-12,88.214,
2005-01,90.720,
2005-02,92.901,
2005-03,92.703,
2005-04,93.852,
2005-05,94.727,
2005-06,96.369,
2005-07,97.362,
2005-08,97.278,
2005-09,98.110,
2005-10,97.628,
2005-11,96.840,
2005-12,94.844,
2006-01,97.066,
2006-02,97.587,
2006-03,99.130,
2006-04,100.103,
2006-05,100.483,
2006-06,100.389,
2006-07,101.546,
2006-08,100.172,
2006-09,100.881,
2006-10,101.319,
2006-11,102.223,
2006-12,101.090,
2007-01,102.186,
2007-02,104.601,
2007-03,103.829,
2007-04,104.455,
2007-05,105.717,
2007-06,108.206,
2007-07,108.075,
2007-08,107.561,
2007-09,106.958,
2007-10,108.871,
2007-11,108.113,
2007-12,109.734,
2008-01,108.656,
2008-02,107.861,
2008-03,106.886,
2008-04,107.176,
2008-05,107.438,
2008-06,107.807,
2008-07,106.953,
2008-08,107.088,
2008-09,106.275,
2008-10,105.073,
2008-11,104.767,
2008-12,103.819,
2009-01,102.591,
2009-02,102.802,
2009-03,102.231,
2009-04,102.035,
2009-05,102.511,
2009-06,102.570,
2009-07,101.516,
2009-08,101.208,
2009-09,100.519,
2009-10,99.990,
2009-11,99.350,
2009-12,98.920,
2010-01,97.588,
2010-02,96.536,
2010-03,95.904,
2010-04,95.480,
2010-05,92.381,
2010-06,90.234,
2010-07,88.022,
2010-08,86.510,
2010-09,85.666,
2010-10,81.075,
2010-11,80.524,
2010-12,79.551,
2011-01,78.788,
2011-02,78.132,
2011-03,77.415,
2011-04,76.939,
2011-05,76.386,
2011-06,76.083,
2011-07,75.195,
2011-08,74.159,
2011-09,73.489,
2011-10,72.191,
2011-11,71.406,
2011-12,70.884,
2012-01,69.495,
2012-02,68.358,
2012-03,67.680,
2012-04,66.673,
2012-05,65.206,
2012-06,63.573,
2012-07,62.142,
2012-08,59.399,
2012-09,58.729,
2012-10,57.603,
2012-11,56.893,
2012-12,56.639,
2013-01,55.559,
2013-02,54.445,
2013-03,53.310,
2013-04,52.365,
2013-05,51.358,
2013-06,52.103,
2013-07,51.253,
2013-08,50.723,
2013-09,50.048,
2013-10,48.467,
2013-11,47.458,
2013-12,46.378,
2014-01,45.191,
2014-02,43.403,
2014-03,36.991,
2014-04,36.927,
2014-05,36.282,
2014-06,36.269,
2014-07,35.887,
2014-08,35.306,
2014-09,34.740,
2014-10,33.681,
2014-11,32.178,
2014-12,31.850,Provisional value
"","General: MFIs = monetary financial institutions. Excluding own issues; up to 1955, including corporate bonds; from 1968, bank debt securities are excluding registered debt securities; from 1985, including shares and participation certificates issued by banks; up to November 1993, including listed money market instruments issued by banks. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
