"",BBK01.OUH008,BBK01.OUH008_FLAGS
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,1.206,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,1.000,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,1.233,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,1.075,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,1.392,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,1.142,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,1.527,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,1.262,
1965-01,1.232,
1965-02,1.226,
1965-03,1.329,
1965-04,1.367,
1965-05,1.434,
1965-06,1.730,
1965-07,1.783,
1965-08,1.804,
1965-09,1.983,
1965-10,2.074,
1965-11,2.174,
1965-12,1.410,
1966-01,1.320,
1966-02,1.345,
1966-03,1.462,
1966-04,1.534,
1966-05,1.632,
1966-06,2.016,
1966-07,2.092,
1966-08,2.143,
1966-09,2.394,
1966-10,2.505,
1966-11,2.627,
1966-12,1.545,
1967-01,1.494,
1967-02,1.492,
1967-03,1.650,
1967-04,1.724,
1967-05,1.814,
1967-06,2.302,
1967-07,2.382,
1967-08,2.392,
1967-09,2.654,
1967-10,2.786,
1967-11,2.892,
1967-12,1.862,
1968-01,1.863,
1968-02,1.839,
1968-03,1.967,
1968-04,2.042,
1968-05,2.141,
1968-06,2.585,
1968-07,2.669,
1968-08,2.675,
1968-09,2.913,
1968-10,3.023,
1968-11,3.121,
1968-12,1.889,
1969-01,1.860,
1969-02,1.870,
1969-03,1.999,
1969-04,2.084,
1969-05,2.164,
1969-06,2.674,
1969-07,2.798,
1969-08,2.826,
1969-09,3.127,
1969-10,3.289,
1969-11,3.346,
1969-12,1.991,
1970-01,1.928,
1970-02,1.913,
1970-03,2.154,
1970-04,2.286,
1970-05,2.399,
1970-06,3.161,
1970-07,3.316,
1970-08,3.339,
1970-09,3.826,
1970-10,4.026,
1970-11,4.155,
1970-12,2.202,
1971-01,2.152,
1971-02,2.097,
1971-03,2.409,
1971-04,2.549,
1971-05,2.679,
1971-06,3.601,
1971-07,3.680,
1971-08,3.669,
1971-09,4.222,
1971-10,4.385,
1971-11,4.494,
1971-12,2.432,
1972-01,2.492,
1972-02,2.410,
1972-03,2.817,
1972-04,2.905,
1972-05,3.062,
1972-06,4.120,
1972-07,4.177,
1972-08,4.170,
1972-09,4.804,
1972-10,4.910,
1972-11,5.070,
1972-12,3.054,
1973-01,3.048,
1973-02,2.972,
1973-03,3.419,
1973-04,3.511,
1973-05,3.696,
1973-06,4.954,
1973-07,5.009,
1973-08,4.940,
1973-09,5.805,
1973-10,5.941,
1973-11,6.095,
1973-12,3.498,
1974-01,3.403,
1974-02,3.278,
1974-03,3.919,
1974-04,3.927,
1974-05,4.110,
1974-06,5.717,
1974-07,5.723,
1974-08,5.624,
1974-09,6.676,
1974-10,6.797,
1974-11,6.951,
1974-12,3.878,
1975-01,3.843,
1975-02,3.693,
1975-03,4.215,
1975-04,4.223,
1975-05,4.466,
1975-06,6.076,
1975-07,6.068,
1975-08,6.066,
1975-09,7.097,
1975-10,7.337,
1975-11,7.546,
1975-12,4.753,
1976-01,4.827,
1976-02,4.814,
1976-03,5.145,
1976-04,5.152,
1976-05,5.352,
1976-06,6.725,
1976-07,6.728,
1976-08,6.667,
1976-09,7.566,
1976-10,7.637,
1976-11,7.767,
1976-12,5.090,
1977-01,5.075,
1977-02,4.982,
1977-03,5.275,
1977-04,5.182,
1977-05,5.354,
1977-06,6.846,
1977-07,6.813,
1977-08,6.699,
1977-09,7.660,
1977-10,7.737,
1977-11,7.899,
1977-12,5.578,
1978-01,5.492,
1978-02,5.433,
1978-03,5.798,
1978-04,5.616,
1978-05,5.788,
1978-06,7.194,
1978-07,7.183,
1978-08,7.161,
1978-09,8.153,
1978-10,8.297,
1978-11,8.472,
1978-12,6.394,
1979-01,6.072,
1979-02,5.961,
1979-03,6.230,
1979-04,6.163,
1979-05,6.322,
1979-06,7.856,
1979-07,7.926,
1979-08,7.877,
1979-09,9.165,
1979-10,9.315,
1979-11,9.482,
1979-12,6.992,
1980-01,6.587,
1980-02,6.510,
1980-03,7.203,
1980-04,7.090,
1980-05,7.415,
1980-06,9.630,
1980-07,9.691,
1980-08,9.638,
1980-09,11.408,
1980-10,11.540,
1980-11,11.787,
1980-12,8.070,
1981-01,7.660,
1981-02,7.657,
1981-03,8.637,
1981-04,8.614,
1981-05,8.955,
1981-06,11.752,
1981-07,11.667,
1981-08,11.658,
1981-09,13.842,
1981-10,13.922,
1981-11,14.267,
1981-12,10.027,
1982-01,9.340,
1982-02,9.059,
1982-03,10.141,
1982-04,10.107,
1982-05,10.353,
1982-06,13.414,
1982-07,13.444,
1982-08,13.404,
1982-09,15.598,
1982-10,15.876,
1982-11,16.145,
1982-12,11.369,
1983-01,10.873,
1983-02,10.785,
1983-03,11.609,
1983-04,11.480,
1983-05,11.759,
1983-06,14.284,
1983-07,14.337,
1983-08,14.317,
1983-09,16.282,
1983-10,16.453,
1983-11,16.517,
1983-12,13.066,
1984-01,12.208,
1984-02,11.937,
1984-03,12.579,
1984-04,12.379,
1984-05,12.523,
1984-06,15.080,
1984-07,15.102,
1984-08,15.044,
1984-09,17.155,
1984-10,17.310,
1984-11,17.511,
1984-12,13.969,
1985-01,13.116,
1985-02,13.084,
1985-03,13.735,
1985-04,13.608,
1985-05,13.683,
1985-06,16.241,
1985-07,16.200,
1985-08,16.256,
1985-09,18.345,
1985-10,18.569,
1985-11,18.736,
1985-12,14.614,
1986-01,13.929,
1986-02,13.818,
1986-03,14.472,
1986-04,14.415,
1986-05,14.577,
1986-06,16.938,
1986-07,16.937,
1986-08,17.019,
1986-09,18.954,
1986-10,19.171,
1986-11,19.350,
1986-12,15.377,
1987-01,14.614,
1987-02,14.468,
1987-03,15.015,
1987-04,15.078,
1987-05,15.198,
1987-06,17.483,
1987-07,17.559,
1987-08,17.660,
1987-09,19.679,
1987-10,19.938,
1987-11,19.986,
1987-12,16.170,
1988-01,15.422,
1988-02,15.201,
1988-03,16.031,
1988-04,15.910,
1988-05,16.014,
1988-06,18.176,
1988-07,18.479,
1988-08,18.465,
1988-09,20.481,
1988-10,20.830,
1988-11,20.850,
1988-12,17.113,
1989-01,15.978,
1989-02,15.720,
1989-03,16.568,
1989-04,16.519,
1989-05,16.493,
1989-06,18.883,
1989-07,18.963,
1989-08,19.070,
1989-09,21.509,
1989-10,21.831,
1989-11,21.811,
1989-12,17.935,
1990-01,16.196,
1990-02,16.296,
1990-03,17.498,
1990-04,17.572,
1990-05,17.567,
1990-06,21.701,
1990-07,22.302,
1990-08,21.822,
1990-09,24.548,
1990-10,24.977,
1990-11,25.168,
1990-12,20.520,
1991-01,18.457,
1991-02,18.489,
1991-03,20.459,
1991-04,20.709,
1991-05,20.819,
1991-06,24.096,
1991-07,24.624,
1991-08,24.715,
1991-09,27.616,
1991-10,28.641,
1991-11,28.669,
1991-12,22.924,
1992-01,23.065,
1992-02,22.673,
1992-03,23.428,
1992-04,23.707,
1992-05,23.793,
1992-06,26.991,
1992-07,27.236,
1992-08,27.214,
1992-09,30.343,
1992-10,31.450,
1992-11,31.358,
1992-12,24.827,
1993-01,24.429,
1993-02,24.053,
1993-03,25.737,
1993-04,26.110,
1993-05,26.191,
1993-06,28.745,
1993-07,29.769,
1993-08,29.913,
1993-09,32.929,
1993-10,34.135,
1993-11,34.073,
1993-12,27.637,
1994-01,26.225,
1994-02,25.630,
1994-03,26.970,
1994-04,27.434,
1994-05,27.511,
1994-06,30.217,
1994-07,31.208,
1994-08,31.116,
1994-09,33.984,
1994-10,35.380,
1994-11,35.404,
1994-12,29.424,
1995-01,25.496,
1995-02,24.869,
1995-03,26.595,
1995-04,27.502,
1995-05,27.888,
1995-06,31.132,
1995-07,33.483,
1995-08,33.903,
1995-09,37.240,
1995-10,38.605,
1995-11,38.648,
1995-12,30.589,
1996-01,29.137,
1996-02,28.478,
1996-03,30.498,
1996-04,30.866,
1996-05,31.171,
1996-06,34.423,
1996-07,35.162,
1996-08,35.647,
1996-09,38.726,
1996-10,40.169,
1996-11,39.870,
1996-12,31.834,
1997-01,30.497,
1997-02,29.661,
1997-03,31.654,
1997-04,31.824,
1997-05,32.238,
1997-06,34.562,
1997-07,36.031,
1997-08,36.523,
1997-09,39.572,
1997-10,41.025,
1997-11,40.605,
1997-12,32.491,
1998-01,30.730,
1998-02,30.389,
1998-03,31.780,
1998-04,32.948,
1998-05,33.499,
1998-06,35.953,
1998-07,37.205,
1998-08,37.764,
1998-09,40.232,
1998-10,42.054,
1998-11,41.956,
1998-12,34.032,
1999-01,36.992,
1999-02,36.054,
1999-03,37.501,
1999-04,38.695,
1999-05,39.104,
1999-06,41.732,
1999-07,42.814,
1999-08,43.135,
1999-09,45.618,
1999-10,46.974,
1999-11,46.701,
1999-12,38.765,
2000-01,38.320,
2000-02,38.549,
2000-03,40.207,
2000-04,41.573,
2000-05,41.634,
2000-06,43.650,
2000-07,44.805,
2000-08,45.228,
2000-09,47.791,
2000-10,48.415,
2000-11,47.972,
2000-12,41.221,
2001-01,38.941,
2001-02,39.108,
2001-03,40.763,
2001-04,41.647,
2001-05,42.055,
2001-06,44.905,
2001-07,45.618,
2001-08,45.991,
2001-09,48.643,
2001-10,49.393,
2001-11,49.334,
2001-12,42.658,
2002-01,39.857,
2002-02,38.833,
2002-03,40.834,
2002-04,41.463,
2002-05,41.914,
2002-06,44.985,
2002-07,45.565,
2002-08,46.600,
2002-09,48.669,
2002-10,50.358,
2002-11,50.611,
2002-12,44.768,
2003-01,40.514,
2003-02,40.718,
2003-03,41.472,
2003-04,42.497,
2003-05,43.539,
2003-06,46.204,
2003-07,46.386,
2003-08,46.945,
2003-09,49.091,
2003-10,50.238,
2003-11,50.221,
2003-12,44.657,
2004-01,42.434,
2004-02,41.613,
2004-03,42.793,
2004-04,43.959,
2004-05,44.426,
2004-06,45.985,
2004-07,46.756,
2004-08,46.942,
2004-09,49.183,
2004-10,50.388,
2004-11,50.204,
2004-12,44.956,
2005-01,43.698,
2005-02,43.134,
2005-03,43.979,
2005-04,45.405,
2005-05,44.956,
2005-06,46.389,
2005-07,47.299,
2005-08,47.595,
2005-09,49.262,
2005-10,50.685,
2005-11,50.767,
2005-12,46.829,
2006-01,44.092,
2006-02,43.729,
2006-03,44.800,
2006-04,46.117,
2006-05,46.452,
2006-06,47.800,
2006-07,48.702,
2006-08,49.115,
2006-09,51.225,
2006-10,51.894,
2006-11,51.965,
2006-12,49.187,
2007-01,44.832,
2007-02,45.103,
2007-03,46.304,
2007-04,46.839,
2007-05,47.862,
2007-06,49.720,
2007-07,49.926,
2007-08,50.311,
2007-09,52.634,
2007-10,53.352,
2007-11,53.719,
2007-12,51.824,
2008-01,46.830,
2008-02,47.497,
2008-03,48.193,
2008-04,49.310,
2008-05,49.862,
2008-06,51.318,
2008-07,51.824,
2008-08,52.161,
2008-09,53.903,
2008-10,54.678,
2008-11,54.812,
2008-12,53.824,
2009-01,47.259,
2009-02,46.339,
2009-03,47.213,
2009-04,48.315,
2009-05,48.674,
2009-06,50.842,
2009-07,51.197,
2009-08,51.754,
2009-09,53.200,
2009-10,54.361,
2009-11,54.711,
2009-12,52.961,
2010-01,50.051,
2010-02,49.616,
2010-03,50.428,
2010-04,51.055,
2010-05,52.006,
2010-06,53.649,
2010-07,54.192,
2010-08,54.733,
2010-09,56.314,
2010-10,57.362,
2010-11,57.318,
2010-12,57.718,
2011-01,54.019,
2011-02,53.833,
2011-03,53.915,
2011-04,54.504,
2011-05,55.203,
2011-06,55.792,
2011-07,56.725,
2011-08,57.469,
2011-09,59.664,
2011-10,60.670,
2011-11,60.544,
2011-12,59.727,
2012-01,55.352,
2012-02,54.109,
2012-03,51.904,
2012-04,52.211,
2012-05,50.768,
2012-06,47.822,
2012-07,47.454,
2012-08,47.983,
2012-09,49.367,
2012-10,50.377,
2012-11,50.166,
2012-12,49.166,
2013-01,46.803,
2013-02,47.457,
2013-03,48.577,
2013-04,48.329,
2013-05,47.801,
2013-06,45.161,
2013-07,44.865,
2013-08,44.997,
2013-09,46.194,
2013-10,47.418,
2013-11,47.135,
2013-12,46.929,
2014-01,44.027,
2014-02,44.257,
2014-03,45.568,
2014-04,45.760,
2014-05,45.200,
2014-06,43.946,
2014-07,42.817,
2014-08,42.787,
2014-09,44.105,
2014-10,45.102,
2014-11,44.592,
2014-12,44.720,Provisional value
"","General: Balance sheet item ""Other liabilities"" as well as other securitised liabilities, other fiduciary liabilities, value adjustments, provisions and special reserves. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising AccountingLaw (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
