"","RMSE h:6","hit h:6"
"var_rnvalue.zeit",7.36819057204621,0.700854700854701
"var_perc_pword.zeit",7.3757084164315,0.700854700854701
"var_rpvalue.zeit",7.38094862124285,0.726495726495726
"perc_pnword.zeit",7.39460804787529,0.700854700854701
"nword.zeit",7.40245501363317,0.709401709401709
"var_perc_nword.zeit",7.41798491003098,0.752136752136752
"CA",7.41908027254608,0.717948717948718
"kur_perc_pword.zeit",7.42154068567316,0.726495726495726
"kur_rvalue.zeit.economic",7.42318212415166,0.726495726495726
"kur_perc_nword.zeit.economic",7.4231852519727,0.726495726495726
"var_rvalue.zeit",7.42667155005284,0.709401709401709
"idio.MTI_DE_Haushaltspolitik",7.42727321542039,0.709401709401709
"idio.MTI_all_Haushaltspolitik",7.4275248945259,0.692307692307692
"idio.MTI_all_Gegenwart",7.42799467061866,0.709401709401709
"perc_dif.zeit",7.42818561881843,0.717948717948718
"nnword.zeit",7.42831268241102,0.692307692307692
"rpvalue.zeit",7.42849715415621,0.709401709401709
"perc_nword.zeit",7.42963849343163,0.726495726495726
"nvalue.zeit",7.43376712055567,0.692307692307692
"infl",7.43473245129362,0.641025641025641
"kur_rpvalue.zeit",7.43531112523604,0.717948717948718
"idio.MTI_DE_Arbeitsmarkt",7.43745138720773,0.709401709401709
"MTI_all_Arbeitsmarkt",7.44028624623169,0.658119658119658
"MTI_all_Zukunft",7.44229516698063,0.692307692307692
"idio.MTI_all_Waehrungspolitik.EURO.Geldpolitik",7.44386576781212,0.709401709401709
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",7.44392965469382,0.709401709401709
"perc_nword.zeit.economic",7.44428759558365,0.692307692307692
"mreal",7.46101844618233,0.700854700854701
"R1",7.46289694470134,0.683760683760684
"R4",7.46505970300073,0.692307692307692
"idio.MTI_DE_Konjunktur",7.46599896573438,0.658119658119658
"idio.MTI_all_Steuerpolitik",7.48152824610268,0.709401709401709
"idio.MTI_DE_Steuerpolitik",7.4836803830955,0.717948717948718
"MTI_DE_Steuerpolitik",7.48475012615478,0.717948717948718
"R2",7.48482699273464,0.632478632478632
"MTI_DE_Arbeitsmarkt",7.48559826037443,0.675213675213675
"R5",7.4860205569501,0.623931623931624
"MTI_all_Steuerpolitik",7.48673951939617,0.709401709401709
"kur_perc_pnword.zeit.economic",7.48940326462497,0.726495726495726
"cons.conf",7.49222284645723,0.606837606837607
"idio.MTI_all_Arbeitsmarkt",7.49361944113435,0.709401709401709
"kur_perc_pnword.zeit",7.49738694414278,0.726495726495726
"gfk",7.49866612255546,0.666666666666667
"perc_pword.zeit.economic",7.51370111385639,0.709401709401709
"var_rnvalue.zeit.economic",7.51713927979896,0.666666666666667
"spread",7.5242842409891,0.615384615384615
"xpi",7.53999198426679,0.683760683760684
"mti_pc1",7.54385384308628,0.675213675213675
"MTI_DE_Klima",7.54927579013812,0.675213675213675
"mnom",7.5529743477928,0.675213675213675
"kur_rpvalue.zeit.economic",7.55675860755381,0.692307692307692
"RWort_sc",7.55937566876653,0.641025641025641
"perc_pnword.zeit.economic",7.56104310224737,0.675213675213675
"MTI_all_Gegenwart",7.56127780857823,0.632478632478632
"usd",7.57265948793341,0.675213675213675
"empl",7.5741738166866,0.658119658119658
"MTI_all_Klima",7.58540195855288,0.683760683760684
"idio.MTI_all_all",7.58549235172847,0.692307692307692
"kur_rnvalue.zeit.economic",7.58572447007519,0.692307692307692
"perc_pword.zeit",7.58573402305832,0.641025641025641
"npword.zeit.economic",7.58680208107792,0.683760683760684
"MTI_DE_Zukunft",7.60976496469968,0.692307692307692
"var_perc_pword.zeit.economic",7.6110182046983,0.709401709401709
"perc_pnword.zeit3.economic",7.62415080599371,0.658119658119658
"RWort",7.63217563319518,0.675213675213675
"rpvalue.zeit3",7.64013279632012,0.623931623931624
"kur_perc_nword.zeit3.economic",7.64748309159727,0.58974358974359
"rnvalue.zeit.economic",7.65449422121618,0.692307692307692
"kur_rvalue.zeit3.economic",7.66781798241594,0.666666666666667
"var_rpvalue.zeit.economic",7.67183761091704,0.700854700854701
"var_perc_dif.zeit",7.68342434495586,0.709401709401709
"var_perc_nword.zeit.economic",7.6999330530348,0.675213675213675
"npword.zeit",7.70781321098028,0.675213675213675
"idio.MTI_DE_Zukunft",7.71351612844131,0.658119658119658
"MTI_DE_Haushaltspolitik",7.72274515297538,0.632478632478632
"pvalue.zeit.economic",7.72344905679787,0.658119658119658
"rnvalue.zeit",7.72609565800267,0.692307692307692
"perc_pword.zeit3.economic",7.73736922453584,0.632478632478632
"idio.MTI_all_Konjunktur",7.73992619558711,0.641025641025641
"MTI_DE_all",7.74227066943701,0.675213675213675
"MTI_all_Konjunktur",7.74436319232207,0.692307692307692
"MTI_DE_Gegenwart",7.7480816345026,0.675213675213675
"perc_dif.zeit.economic",7.74975919189273,0.64957264957265
"MTI_all_all",7.75125446263242,0.658119658119658
"var_perc_pnword.zeit.economic",7.76396890730383,0.692307692307692
"MTI_all_Haushaltspolitik",7.76708638256129,0.64957264957265
"kur_perc_pnword.zeit3.economic",7.76728745715942,0.632478632478632
"var_rvalue.zeit3",7.77346540058869,0.658119658119658
"short.rate",7.77806025683175,0.581196581196581
"MTI_DE_Konjunktur",7.79533555814729,0.692307692307692
"var_rvalue.zeit3.economic",7.80934229338907,0.606837606837607
"kur_perc_dif.zeit.economic",7.84753413398286,0.692307692307692
"kur_rnvalue.zeit",7.85219754060203,0.692307692307692
"kur_perc_pword.zeit.economic",7.85278415741539,0.692307692307692
"u",7.85779170064985,0.547008547008547
"kur_rvalue.zeit3",7.8663183592267,0.675213675213675
"var_perc_dif.zeit.economic",7.87450516382992,0.692307692307692
"kur_perc_dif.zeit",7.87848691847088,0.700854700854701
"kur_perc_pnword.zeit3",7.9035188499353,0.641025641025641
"kur_perc_dif.zeit3.economic",7.9264965192307,0.606837606837607
"var_rpvalue.zeit3",7.93521023668855,0.675213675213675
"manuf.order",7.95751190469313,0.641025641025641
"kur_rpvalue.zeit3.economic",7.96276244153003,0.606837606837607
"kur_perc_pword.zeit3.economic",7.97315423869155,0.666666666666667
"perc_dif.zeit3.economic",7.97485249046074,0.581196581196581
"cli.ger",8.00106417663307,0.572649572649573
"var_rvalue.zeit.economic",8.02751738562909,0.683760683760684
"rvalue.zeit.economic",8.03378692017284,0.692307692307692
"esi.ger",8.04225205238008,0.700854700854701
"perc_dif.zeit3",8.05190512501853,0.641025641025641
"AR",8.06694034389045,0.64957264957265
"eur.stox",8.06789926849442,0.658119658119658
"var_perc_pword.zeit3",8.0683012265152,0.658119658119658
"esi.eu",8.0832918167996,0.666666666666667
"perc_pword.zeit3",8.09862569926012,0.623931623931624
"idio.MTI_DE_Gegenwart",8.10959592360646,0.64957264957265
"var_perc_nword.zeit3.economic",8.11931914874809,0.632478632478632
"kur_perc_nword.zeit",8.14031456670038,0.735042735042735
"kur_rpvalue.zeit3",8.1633104767308,0.598290598290598
"rvalue.zeit",8.17743437930512,0.700854700854701
"rpvalue.zeit.economic",8.18519882741293,0.700854700854701
"var_perc_nword.zeit3",8.19289934543951,0.632478632478632
"nnword.zeit.economic",8.19612438958963,0.683760683760684
"R6",8.20726962818427,0.658119658119658
"kur_rvalue.zeit",8.20744587423098,0.709401709401709
"var_perc_pnword.zeit",8.20864336841742,0.726495726495726
"R3",8.2172978949677,0.64957264957265
"perc_nword.zeit3",8.26484076959492,0.623931623931624
"npword.zeit3",8.28807674240118,0.572649572649573
"kur_perc_dif.zeit3",8.29560840876141,0.615384615384615
"var_perc_dif.zeit3.economic",8.34656694796872,0.632478632478632
"kur_rnvalue.zeit3",8.35538870994687,0.581196581196581
"idio.MTI_all_Klima",8.35697429685244,0.692307692307692
"rnvalue.zeit3.economic",8.36586518851734,0.555555555555556
"rvalue.zeit3.economic",8.36723373439645,0.58974358974359
"oil",8.38337886121611,0.683760683760684
"var_perc_pnword.zeit3.economic",8.40609154898897,0.58974358974359
"kur_rnvalue.zeit3.economic",8.44475676334614,0.632478632478632
"xreal",8.45296479516113,0.58974358974359
"var_perc_dif.zeit3",8.47467639623435,0.641025641025641
"var_rnvalue.zeit3",8.4768917916904,0.675213675213675
"perc_nword.zeit3.economic",8.49447673319728,0.581196581196581
"mpi",8.49567096354995,0.675213675213675
"nnword.zeit3",8.51128519901065,0.598290598290598
"tot",8.53979851882735,0.666666666666667
"zew",8.56490182385918,0.606837606837607
"var_rnvalue.zeit3.economic",8.58515542098646,0.598290598290598
"npword.zeit3.economic",8.59589146258567,0.581196581196581
"long.rate",8.61546829045468,0.572649572649573
"nvalue.zeit3",8.62244708324918,0.581196581196581
"xnom",8.63672186978695,0.615384615384615
"nword.zeit3",8.6450769823925,0.615384615384615
"rnvalue.zeit3",8.67573795120429,0.615384615384615
"kur_perc_nword.zeit3",8.68116698713206,0.606837606837607
"idio.MTI_DE_Klima",8.68225414670118,0.700854700854701
"nword.zeit.economic",8.6954117968867,0.700854700854701
"var_rpvalue.zeit3.economic",8.70212308863631,0.581196581196581
"dax",8.79494934864261,0.598290598290598
"var_perc_pword.zeit3.economic",8.79506607524691,0.606837606837607
"idio.MTI_all_Zukunft",8.85136926751508,0.632478632478632
"nword.zeit3.economic",8.86963773728876,0.615384615384615
"cli.eur",8.90063876250849,0.606837606837607
"idio.MTI_DE_all",8.95019021925272,0.683760683760684
"rvalue.zeit3",8.99448530223525,0.564102564102564
"pvalue.zeit3.economic",9.00879939811687,0.641025641025641
"pvalue.zeit",9.07482483049702,0.666666666666667
"nvalue.zeit.economic",9.07881470089634,0.683760683760684
"nvalue.zeit3.economic",9.10513962910419,0.581196581196581
"kur_perc_pword.zeit3",9.11852945367008,0.641025641025641
"nnword.zeit3.economic",9.14053531768515,0.606837606837607
"pvalue.zeit3",9.25610986637046,0.623931623931624
"perc_pnword.zeit3",9.36049482651971,0.521367521367521
"rpvalue.zeit3.economic",9.41099874211772,0.666666666666667
"naive",10.3718871205581,0
"var_perc_pnword.zeit3",11.3348900290023,0.700854700854701
