"","RMSE h:3","hit h:3"
"var_perc_nword.zeit",7.3487772001163,0.675213675213675
"CA",7.35910718207452,0.658119658119658
"kur_perc_pword.zeit",7.37413836287292,0.64957264957265
"var_perc_pword.zeit",7.3873021961717,0.632478632478632
"cons.conf",7.40480503626109,0.641025641025641
"perc_dif.zeit",7.41766479900301,0.717948717948718
"rpvalue.zeit",7.4199818715873,0.666666666666667
"var_rpvalue.zeit",7.42042924368943,0.632478632478632
"infl",7.42260890728041,0.692307692307692
"kur_perc_nword.zeit.economic",7.43401681088368,0.658119658119658
"idio.MTI_DE_Haushaltspolitik",7.43435360040907,0.658119658119658
"MTI_all_Arbeitsmarkt",7.43684218861319,0.692307692307692
"kur_rvalue.zeit.economic",7.44899095382477,0.675213675213675
"nword.zeit",7.45570694053666,0.632478632478632
"var_rvalue.zeit",7.45840833793072,0.632478632478632
"RWort_sc",7.46352628147047,0.641025641025641
"kur_perc_pnword.zeit.economic",7.46450283136897,0.64957264957265
"spread",7.46597533985955,0.666666666666667
"kur_perc_nword.zeit",7.46771550740015,0.658119658119658
"var_rnvalue.zeit",7.47537296694088,0.632478632478632
"gfk",7.47628853624562,0.632478632478632
"idio.MTI_all_Arbeitsmarkt",7.478620599865,0.666666666666667
"idio.MTI_all_Waehrungspolitik.EURO.Geldpolitik",7.48206780253529,0.658119658119658
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",7.48219378989853,0.658119658119658
"var_perc_pword.zeit.economic",7.48646714117465,0.709401709401709
"perc_nword.zeit",7.49255363490146,0.632478632478632
"perc_pnword.zeit",7.49720919059643,0.623931623931624
"kur_rpvalue.zeit",7.49808773237834,0.666666666666667
"idio.MTI_DE_Arbeitsmarkt",7.50022719002124,0.683760683760684
"nnword.zeit",7.50278864575268,0.623931623931624
"idio.MTI_all_Gegenwart",7.50982524448412,0.675213675213675
"MTI_DE_Zukunft",7.51002909014814,0.666666666666667
"nvalue.zeit",7.51582045397056,0.641025641025641
"rvalue.zeit.economic",7.5234887856892,0.64957264957265
"MTI_all_Zukunft",7.53265425413933,0.64957264957265
"perc_nword.zeit.economic",7.5330318193459,0.641025641025641
"RWort",7.53365661625993,0.623931623931624
"idio.MTI_all_Haushaltspolitik",7.53962854076422,0.632478632478632
"mreal",7.54080176957165,0.623931623931624
"var_perc_dif.zeit",7.5568956244027,0.64957264957265
"usd",7.57903195947224,0.623931623931624
"perc_pword.zeit",7.60574567698099,0.64957264957265
"empl",7.6128180606225,0.683760683760684
"rvalue.zeit",7.62522347193671,0.658119658119658
"R1",7.63175154951667,0.64957264957265
"R4",7.63205932681779,0.641025641025641
"npword.zeit",7.64288024957648,0.606837606837607
"idio.MTI_DE_Zukunft",7.64374748690501,0.632478632478632
"rnvalue.zeit",7.64491957977586,0.632478632478632
"R5",7.65195226136264,0.606837606837607
"R2",7.65413879633807,0.606837606837607
"kur_rnvalue.zeit.economic",7.66102336139729,0.64957264957265
"manuf.order",7.66993989764065,0.64957264957265
"var_perc_dif.zeit.economic",7.67214177063967,0.64957264957265
"kur_perc_dif.zeit.economic",7.67340525725572,0.641025641025641
"idio.MTI_DE_Konjunktur",7.67764711023212,0.675213675213675
"rnvalue.zeit.economic",7.68348461123138,0.632478632478632
"kur_rnvalue.zeit",7.69844647877309,0.658119658119658
"kur_perc_dif.zeit",7.70409739409681,0.64957264957265
"eur.stox",7.70546300510163,0.623931623931624
"zew",7.72771732687382,0.641025641025641
"var_perc_pnword.zeit.economic",7.74158332257041,0.64957264957265
"MTI_DE_Arbeitsmarkt",7.75253557497162,0.666666666666667
"MTI_DE_all",7.7670229190232,0.641025641025641
"var_rvalue.zeit.economic",7.76857677538027,0.632478632478632
"var_rvalue.zeit3",7.76925812483791,0.64957264957265
"MTI_all_Gegenwart",7.79823159566892,0.709401709401709
"MTI_all_Haushaltspolitik",7.79909926806923,0.658119658119658
