"","RMSE h:1","hit h:1"
"CA",7.32387200646078,0.606837606837607
"spread",7.49615246016989,0.623931623931624
"kur_perc_pword.zeit",7.60161348307402,0.615384615384615
"var_perc_nword.zeit",7.60564198465225,0.581196581196581
"perc_dif.zeit",7.63183700242814,0.632478632478632
"RWort_sc",7.65650931370695,0.641025641025641
"infl",7.66580891266736,0.658119658119658
"idio.MTI_DE_Haushaltspolitik",7.67902992324274,0.572649572649573
"var_perc_pword.zeit",7.68060619975958,0.641025641025641
"R2",7.68629876710133,0.606837606837607
"R5",7.68825058420974,0.598290598290598
"kur_perc_nword.zeit.economic",7.69282780865073,0.58974358974359
"RWort",7.69852656724214,0.615384615384615
"kur_perc_pnword.zeit.economic",7.70426839269506,0.632478632478632
"kur_rvalue.zeit.economic",7.70696258708782,0.623931623931624
"MTI_DE_Zukunft",7.71590198250131,0.606837606837607
"var_rpvalue.zeit",7.7204489371719,0.598290598290598
"nword.zeit",7.73099776897119,0.581196581196581
"perc_nword.zeit",7.73496001367474,0.615384615384615
"nvalue.zeit",7.76089953227768,0.58974358974359
"nnword.zeit",7.76150715384011,0.615384615384615
"idio.MTI_all_Waehrungspolitik.EURO.Geldpolitik",7.76400650119526,0.623931623931624
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",7.76439866977095,0.623931623931624
"idio.MTI_all_Arbeitsmarkt",7.77200192679024,0.555555555555556
"kur_rpvalue.zeit",7.77485510342896,0.606837606837607
"kur_perc_pnword.zeit",7.78979204691657,0.615384615384615
"mreal",7.79437409437226,0.564102564102564
"R1",7.79626662489126,0.598290598290598
"R4",7.79698530068189,0.598290598290598
"idio.MTI_DE_Arbeitsmarkt",7.80848205927293,0.572649572649573
"gfk",7.82038663950053,0.598290598290598
"kur_perc_dif.zeit",7.82060894276563,0.606837606837607
"rpvalue.zeit",7.82463603523263,0.572649572649573
"var_perc_nword.zeit.economic",7.82855116547602,0.572649572649573
"empl",7.8297038053273,0.598290598290598
"idio.MTI_DE_Steuerpolitik",7.83646746608342,0.615384615384615
"perc_nword.zeit.economic",7.83882956725138,0.581196581196581
"idio.MTI_all_Gegenwart",7.85018923661848,0.572649572649573
"MTI_DE_Steuerpolitik",7.8530559652425,0.615384615384615
"npword.zeit",7.85351580543686,0.598290598290598
"rpvalue.zeit.economic",7.85642783815531,0.564102564102564
"MTI_DE_Konjunktur",7.86776285913646,0.598290598290598
"MTI_all_Zukunft",7.87057172074797,0.564102564102564
"rvalue.zeit",7.87245343713937,0.623931623931624
"idio.MTI_all_Steuerpolitik",7.88461172265128,0.623931623931624
"MTI_all_Konjunktur",7.89191754237221,0.606837606837607
"mti_pc1",7.920882075398,0.658119658119658
"MTI_all_Steuerpolitik",7.93235743437093,0.606837606837607
"kur_rnvalue.zeit.economic",7.93605484699066,0.632478632478632
"idio.MTI_DE_Zukunft",7.93770481995885,0.598290598290598
"kur_rpvalue.zeit.economic",7.9408509942976,0.564102564102564
"MTI_DE_Arbeitsmarkt",7.94778518408155,0.572649572649573
"var_perc_dif.zeit",7.94938503272511,0.615384615384615
"perc_dif.zeit.economic",7.9541587145058,0.598290598290598
"perc_pword.zeit",7.97890574718747,0.581196581196581
"xpi",7.98521206804194,0.615384615384615
"idio.MTI_DE_Konjunktur",7.99765459337771,0.572649572649573
"var_perc_pword.zeit.economic",8.00378579344363,0.58974358974359
"perc_pword.zeit3.economic",8.00762402443516,0.598290598290598
"kur_rvalue.zeit3.economic",8.0097311752917,0.572649572649573
"rnvalue.zeit.economic",8.03032617987322,0.572649572649573
"var_rvalue.zeit",8.03743695756607,0.58974358974359
"var_perc_pnword.zeit",8.03953273922884,0.615384615384615
"kur_perc_dif.zeit.economic",8.04352061413572,0.555555555555556
