"",1995-06-08,1995-07-06,1995-08-04,1995-09-06,1995-10-06,1995-11-06,1996-01-05,1996-02-07,1996-03-06,1996-04-04,1996-05-08,1996-06-06,1996-07-04,1996-08-07,1996-09-05,1996-10-04,1996-11-06,1996-12-05,1997-01-08,1997-02-06,1997-03-06,1997-04-04,1997-05-07,1997-06-05,1997-07-04,1997-08-06,1997-09-04,1997-10-06,1997-11-06,1997-12-04,1998-01-07,1998-02-05,1998-03-06,1998-04-06,1998-05-07,1998-06-05,1998-07-06,1998-08-06,1998-09-04,1998-10-06,1998-11-05,1998-12-04,1999-01-11,1999-02-04,1999-03-08,1999-04-08,1999-05-06,1999-06-07,1999-07-07,1999-08-05,1999-09-06,1999-10-06,1999-11-04,1999-12-06,2000-01-07,2000-02-04,2000-03-08,2000-04-06,2000-05-05,2000-06-07,2000-07-06,2000-08-04,2000-09-06,2000-10-06,2000-11-06,2000-12-06,2001-01-05,2001-02-07,2001-03-07,2001-04-05,2001-05-07,2001-06-07,2001-07-05,2001-08-06,2001-09-06,2001-10-05,2001-11-07,2001-12-06,2002-01-08,2002-02-07,2002-03-06,2002-04-05,2002-05-07,2002-06-06,2002-07-04,2002-08-07,2002-09-05,2002-10-04,2002-11-06,2002-12-05,2003-01-10,2003-02-06,2003-02-20,2003-04-04,2003-05-07,2003-06-05,2003-07-04,2003-08-06,2003-09-04,2003-10-07,2003-11-06,2003-12-04,2004-01-09,2004-02-05,2004-03-04,2004-04-07,2004-05-06,2004-06-04,2004-07-07,2004-08-05,2004-09-06,2004-10-06,2004-11-04,2004-12-06,2005-01-07,2005-02-04,2005-03-04,2005-04-06,2005-05-06,2005-06-06,2005-07-06,2005-08-04,2005-09-06,2005-10-06,2005-11-04,2005-11-17,2005-12-06,2005-12-20,2006-01-05,2006-01-23,2006-02-06,2006-03-07,2006-05-11,2006-06-29,2006-08-04,2006-09-06,2006-10-06,2006-11-06,2006-12-06,2007-01-08,2007-02-06,2007-03-07,2007-04-04,2007-05-07,2007-06-06,2007-07-06,2007-08-06,2007-09-06,2007-10-08,2007-11-06,2007-12-06,2008-01-08,2008-02-07,2008-03-06,2008-04-04,2008-05-07,2008-06-05,2008-07-04,2008-08-06,2008-09-04,2008-10-07,2008-11-06,2008-12-05,2009-01-08,2009-02-05,2009-03-11,2009-04-08,2009-05-07,2009-06-08,2009-07-07,2009-08-06,2009-09-07,2009-10-07,2009-11-06,2009-12-07,2010-01-07,2010-01-22,2010-02-04,2010-03-05,2010-04-07,2010-05-06,2010-06-07,2010-07-07,2010-08-05,2010-09-07,2010-10-06,2010-11-05,2010-12-07,2011-01-06,2011-02-07,2011-03-08,2011-04-06,2011-05-05,2011-06-07,2011-07-06,2011-08-04,2011-09-06,2011-10-06,2011-11-04,2011-12-06,2012-01-06,2012-02-06,2012-03-07,2012-04-04,2012-06-05,2012-07-05,2012-08-07,2012-09-06,2012-10-05,2012-11-06,2012-12-06,2013-01-08,2013-02-06,2013-03-07,2013-04-05,2013-05-07,2013-06-06,2013-07-05,2013-08-06,2013-09-05,2013-10-08,2013-11-07,2013-12-06,2014-01-08,2014-02-06,2014-03-06,2014-04-04,2014-05-07,2014-06-05,2014-07-04,2014-08-06,2014-09-04,2014-10-06,2014-11-06,2014-12-05,2015-01-08,2015-02-05
1995-09,,,,,,110.8,104.3,104.6,104.5,104.8,104.8,104.8,104.8,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.2,106.2,106.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7,68.7,68.7,68.7,68.7,68.7,68.7,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1
1995-10,,,,,,,104.2,104.5,104.6,104.0,104.0,104.0,104.1,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.1,104.1,104.3,104.3,104.3,104.3,104.3,104.3,104.3,104.3,104.3,104.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6
1995-11,,,,,,,98.2,98.2,98.2,98.2,98.2,98.2,99.1,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.4,101.4,101.4,101.4,100.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8
1995-12,,,,,,,,104.0,102.6,103.6,103.6,103.6,103.7,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,104.7,104.7,104.9,104.9,104.9,104.9,104.9,104.9,104.7,104.8,104.8,104.8,105.0,99.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
1996-01,,,,,,,,,103.0,104.7,104.7,104.9,104.8,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.4,106.4,106.4,106.4,106.5,99.2,99.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4
1996-02,,,,,,,,,,103.8,103.7,104.0,104.0,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.2,105.2,105.0,105.0,105.0,105.0,105.0,105.0,104.8,104.9,104.9,104.9,105.4,98.6,98.6,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1,70.1,70.1,70.1,70.1,70.1,70.1,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1
1996-03,,,,,,,,,,,104.7,105.8,105.7,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.2,106.2,106.1,106.1,106.1,106.1,106.1,106.1,106.3,106.3,106.3,106.3,106.7,99.5,99.5,99.5,99.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
1996-04,,,,,,,,,,,,108.3,107.8,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.4,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.8,108.8,108.8,108.8,109.1,102.1,102.1,102.1,102.1,102.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1
1996-05,,,,,,,,,,,,,109.8,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,110.5,110.5,110.5,110.5,110.5,110.5,110.5,110.5,110.5,110.5,110.5,110.5,110.6,102.5,102.5,102.5,102.5,102.5,102.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7
1996-06,,,,,,,,,,,,,,109.1,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,108.5,108.5,108.6,108.6,108.6,108.6,108.6,108.6,109.0,109.0,109.0,109.0,109.1,102.3,102.3,102.3,102.3,102.3,102.3,102.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5
1996-07,,,,,,,,,,,,,,,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.3,111.3,111.2,111.2,111.2,111.2,111.2,111.2,111.1,111.1,111.1,111.1,110.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
1996-08,,,,,,,,,,,,,,,,118.1,117.3,117.3,117.3,117.3,117.3,117.3,117.3,116.0,116.0,115.9,115.9,115.9,115.9,115.9,115.9,115.4,115.3,115.3,115.3,113.8,106.6,106.6,106.6,106.6,106.6,106.6,106.6,107.1,107.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3
1996-09,,,,,,,,,,,,,,,,,115.3,115.7,115.7,115.7,115.7,115.7,115.7,114.3,114.3,114.3,114.3,114.3,114.4,114.4,114.4,114.1,114.0,114.0,114.0,113.9,106.3,106.3,106.3,106.3,106.3,106.3,106.3,105.8,105.8,105.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,73.8,73.8,73.8,73.8,73.8,73.8,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6
1996-10,,,,,,,,,,,,,,,,,,118.3,118.8,118.8,118.8,118.8,118.8,117.2,117.2,117.5,117.5,117.5,117.5,117.5,117.5,117.4,117.5,117.5,117.5,117.3,110.2,110.2,110.2,110.2,110.2,110.3,110.3,110.4,110.4,110.6,110.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5,76.5,76.5,76.5,76.5,76.5,76.5,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5
1996-11,,,,,,,,,,,,,,,,,,,117.9,117.0,117.0,117.0,117.0,116.4,116.4,116.3,116.3,116.3,116.3,116.3,116.3,117.2,117.2,117.2,117.2,116.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.3,109.3,109.4,109.4,109.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4
1996-12,,,,,,,,,,,,,,,,,,,,117.7,116.5,116.5,116.5,115.2,115.2,115.5,115.5,115.5,115.5,115.5,115.5,115.4,115.5,115.5,115.5,115.6,108.8,108.8,108.8,108.8,108.8,108.8,108.8,107.7,107.7,107.8,107.8,107.8,107.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6
1997-01,,,,,,,,,,,,,,,,,,,,,117.2,118.9,118.9,119.1,119.1,119.2,119.2,119.2,119.2,119.2,119.2,119.0,118.9,118.9,118.9,119.1,111.9,111.9,112.0,112.0,112.0,112.0,112.0,112.0,112.0,111.7,111.7,111.7,111.7,111.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9,78.9,78.9,78.9,78.9,78.9,78.9,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8
1997-02,,,,,,,,,,,,,,,,,,,,,,120.4,120.4,120.5,120.5,120.2,120.2,120.2,120.2,120.2,120.2,120.1,120.1,120.1,120.1,121.0,113.7,113.7,113.8,113.8,113.8,113.7,113.7,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8,81.8,81.8,81.8,81.8,81.8,81.8,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.2,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6
