"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24
1992-07,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81
1992-10,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22
1993-01,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03
1993-04,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18
1993-07,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15
1993-10,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01
1994-01,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27
1994-04,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26
1994-07,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09
1994-10,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36
1995-01,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76,82.76
1995-04,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93
1995-07,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03
1995-10,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56
1996-01,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06
1996-04,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83,87.83
1996-07,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42,91.42
1996-10,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61
1997-01,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49
1997-04,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17
1997-07,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19
1997-10,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09
1998-01,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18,92.18
1998-04,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58,92.58
1998-07,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02,96.02
1998-10,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37
1999-01,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45,93.45
1999-04,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65,94.65
1999-07,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47
1999-10,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27
2000-01,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77,98.77
2000-04,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78
2000-07,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53
2000-10,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92,100.92
2001-01,101.73,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27
2001-04,101.67,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33
2001-07,105.08,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57
2001-10,105.66,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16
2002-01,103.43,103.14,103.14,103.14,103.14,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52
2002-04,103.87,103.65,103.65,103.65,103.65,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94
2002-07,106.83,106.39,106.39,106.39,106.39,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58
2002-10,106.13,105.31,105.31,105.31,105.31,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44
2003-01,105.08,104.08,104.08,104.08,104.08,104.48,104.48,104.48,104.48,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33
2003-04,104.71,103.38,103.38,103.38,103.38,103.55,103.55,103.55,103.55,103.33,103.33,103.33,103.33,103.33,103.33,103.33,103.33,103.33,103.33,103.33,103.33,103.33,103.33,103.33,103.33
2003-07,108.31,106.91,106.91,106.91,106.91,107.40,107.40,107.40,107.40,107.23,107.23,107.23,107.23,107.23,107.23,107.23,107.23,107.23,107.23,107.23,107.23,107.23,107.23,107.23,107.23
2003-10,107.04,106.47,106.47,106.47,106.47,106.90,106.90,106.90,106.90,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06
2004-01,107.13,105.52,105.52,105.52,105.52,104.51,104.51,104.51,104.51,103.58,103.58,103.58,103.58,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32
2004-04,108.00,106.22,106.22,106.22,106.22,105.19,105.19,105.19,105.19,103.92,103.92,103.92,103.92,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22
2004-07,110.42,108.38,108.38,108.38,108.38,107.59,107.59,107.59,107.59,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34
2004-10,109.67,108.26,108.26,108.26,108.26,107.10,107.10,107.10,107.10,105.56,105.56,105.56,105.56,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04
2005-01,108.90,107.13,107.47,107.52,107.47,105.94,105.94,105.94,105.94,106.53,106.53,106.53,106.53,104.86,104.86,104.86,104.86,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41
2005-04,,107.55,108.06,108.17,108.24,106.81,106.81,106.81,106.81,106.96,106.96,106.96,106.96,104.67,104.67,104.67,104.67,104.63,104.63,104.63,104.63,104.63,104.63,104.63,104.63
2005-07,,,110.34,110.19,110.31,108.50,108.50,108.50,108.50,109.04,109.04,109.04,109.04,107.63,107.63,107.63,107.63,107.59,107.59,107.59,107.59,107.59,107.59,107.59,107.59
2005-10,,,,109.65,109.67,108.01,108.01,108.01,108.01,108.30,108.30,108.30,108.30,106.59,106.59,106.59,106.59,106.87,106.87,106.87,106.87,106.87,106.87,106.87,106.87
2006-01,,,,,109.38,107.18,107.27,107.16,106.97,107.92,107.92,107.92,107.92,105.88,105.88,105.88,105.88,107.69,107.69,107.69,107.69,107.54,107.54,107.54,107.54
2006-04,,,,,,108.28,108.31,108.38,108.30,108.90,108.90,108.90,108.90,106.67,106.67,106.67,106.67,108.46,108.46,108.46,108.46,108.35,108.35,108.35,108.35
2006-07,,,,,,,110.65,111.01,110.87,111.91,111.91,111.91,111.91,110.57,110.57,110.57,110.57,112.88,112.88,112.88,112.88,112.75,112.75,112.75,112.75
2006-10,,,,,,,,110.87,110.54,111.53,111.53,111.53,111.53,109.73,109.73,109.73,109.73,112.14,112.14,112.14,112.14,112.03,112.03,112.03,112.03
2007-01,,,,,,,,,109.65,111.33,111.13,111.53,111.48,110.37,110.37,110.37,110.37,113.84,113.84,113.84,113.84,113.34,113.34,113.34,113.34
2007-04,,,,,,,,,,112.39,112.06,112.48,112.49,111.06,111.06,111.06,111.06,114.31,114.31,114.31,114.31,113.70,113.70,113.70,113.70
2007-07,,,,,,,,,,,114.75,115.01,115.00,114.16,114.16,114.16,114.16,117.88,117.88,117.88,117.88,117.34,117.34,117.34,117.34
2007-10,,,,,,,,,,,,114.82,114.70,113.03,113.03,113.03,113.03,116.50,116.50,116.50,116.50,115.98,115.98,115.98,115.98
2008-01,,,,,,,,,,,,,113.97,112.70,112.81,112.99,113.09,116.43,116.43,116.43,116.43,117.23,117.23,117.23,117.23
2008-04,,,,,,,,,,,,,,113.82,113.84,113.88,113.98,117.06,117.06,117.06,117.06,117.70,117.70,117.70,117.70
2008-07,,,,,,,,,,,,,,,116.25,116.01,116.22,119.54,119.54,119.54,119.54,120.18,120.18,120.18,120.18
2008-10,,,,,,,,,,,,,,,,113.86,113.91,116.77,116.77,116.77,116.77,117.66,117.66,117.66,117.66
2009-01,,,,,,,,,,,,,,,,,112.05,115.03,114.92,114.93,114.91,115.84,115.84,115.84,115.84
2009-04,,,,,,,,,,,,,,,,,,114.93,114.85,114.69,114.54,115.71,115.71,115.71,115.71
2009-07,,,,,,,,,,,,,,,,,,,117.48,117.09,117.14,118.58,118.58,118.58,118.58
2009-10,,,,,,,,,,,,,,,,,,,,115.50,115.70,117.07,117.07,117.07,117.07
2010-01,,,,,,,,,,,,,,,,,,,,,115.98,117.04,117.38,117.46,117.66
2010-04,,,,,,,,,,,,,,,,,,,,,,117.49,117.87,117.65,117.59
2010-07,,,,,,,,,,,,,,,,,,,,,,,121.53,121.26,121.42
2010-10,,,,,,,,,,,,,,,,,,,,,,,,119.59,119.49
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,119.39
