"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24
1992-07,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16
1992-10,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36,87.36
1993-01,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36
1993-04,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56
1993-07,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90
1993-10,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14
1994-01,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46,87.46
1994-04,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.76
1994-07,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09
1994-10,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48
1995-01,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95
1995-04,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56,90.56
1995-07,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72
1995-10,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36
1996-01,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46,91.46
1996-04,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60
1996-07,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.26
1996-10,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05
1997-01,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20
1997-04,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20
1997-07,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79
1997-10,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71
1998-01,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29
1998-04,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48
1998-07,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54
1998-10,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06
1999-01,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96,95.96
1999-04,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28
1999-07,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94
1999-10,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93
2000-01,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02
2000-04,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84
2000-07,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75
2000-10,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38
2001-01,98.26,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13,98.13
2001-04,99.81,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74
2001-07,101.16,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04
2001-10,102.51,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57,102.57
2002-01,101.02,100.24,100.24,100.24,100.24,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28
2002-04,102.92,101.83,101.83,101.83,101.83,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90
2002-07,104.15,103.08,103.08,103.08,103.08,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01
2002-10,104.98,104.23,104.23,104.23,104.23,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08
2003-01,100.79,100.31,100.31,100.31,100.31,100.60,100.60,100.60,100.60,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30
2003-04,102.53,101.44,101.44,101.44,101.44,101.82,101.82,101.82,101.82,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59
2003-07,104.30,102.76,102.76,102.76,102.76,103.29,103.29,103.29,103.29,103.19,103.19,103.19,103.19,103.19,103.19,103.19,103.19,103.19,103.19,103.19,103.19,103.19,103.19,103.19,103.19
2003-10,107.70,103.79,103.79,103.79,103.79,104.05,104.05,104.05,104.05,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89
2004-01,101.27,101.01,101.01,101.01,101.01,101.27,101.27,101.27,101.27,101.24,101.24,101.24,101.24,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18
2004-04,102.95,102.01,102.01,102.01,102.01,102.21,102.21,102.21,102.21,102.36,102.36,102.36,102.36,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03
2004-07,104.21,102.88,102.88,102.88,102.88,102.84,102.84,102.84,102.84,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04
2004-10,107.93,103.85,103.85,103.85,103.85,103.76,103.76,103.76,103.76,103.86,103.86,103.86,103.86,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39
2005-01,101.18,99.98,99.74,100.09,100.05,101.29,101.29,101.29,101.29,101.28,101.28,101.28,101.28,101.50,101.50,101.50,101.50,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53
2005-04,,101.93,101.07,101.64,101.70,101.91,101.91,101.91,101.91,103.12,103.12,103.12,103.12,102.94,102.94,102.94,102.94,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04
2005-07,,,101.99,102.40,102.44,103.00,103.00,103.00,103.00,103.59,103.59,103.59,103.59,103.73,103.73,103.73,103.73,103.97,103.97,103.97,103.97,103.97,103.97,103.97,103.97
2005-10,,,,103.16,103.17,103.65,103.65,103.65,103.65,104.31,104.31,104.31,104.31,103.79,103.79,103.79,103.79,104.01,104.01,104.01,104.01,104.01,104.01,104.01,104.01
2006-01,,,,,100.37,101.45,101.62,101.95,101.93,101.87,101.87,101.87,101.87,102.65,102.65,102.65,102.65,103.30,103.30,103.30,103.30,103.81,103.81,103.81,103.81
2006-04,,,,,,101.66,101.68,102.09,102.21,103.21,103.21,103.21,103.21,103.55,103.55,103.55,103.55,104.16,104.16,104.16,104.16,104.57,104.57,104.57,104.57
2006-07,,,,,,,103.21,103.46,103.57,103.88,103.88,103.88,103.88,104.49,104.49,104.49,104.49,105.11,105.11,105.11,105.11,105.48,105.48,105.48,105.48
2006-10,,,,,,,,104.03,103.95,104.23,104.23,104.23,104.23,104.28,104.28,104.28,104.28,105.04,105.04,105.04,105.04,105.36,105.36,105.36,105.36
2007-01,,,,,,,,,102.55,102.40,102.56,102.56,102.59,103.58,103.58,103.58,103.58,105.34,105.34,105.34,105.34,104.90,104.90,104.90,104.90
2007-04,,,,,,,,,,103.76,103.88,103.85,104.01,104.86,104.86,104.86,104.86,106.41,106.41,106.41,106.41,105.77,105.77,105.77,105.77
2007-07,,,,,,,,,,,104.30,104.24,104.43,105.88,105.88,105.88,105.88,107.23,107.23,107.23,107.23,106.64,106.64,106.64,106.64
2007-10,,,,,,,,,,,,104.62,104.86,106.08,106.08,106.08,106.08,107.35,107.35,107.35,107.35,106.60,106.60,106.60,106.60
2008-01,,,,,,,,,,,,,102.94,104.17,104.31,104.42,104.37,106.87,106.87,106.87,106.87,106.52,106.52,106.52,106.52
2008-04,,,,,,,,,,,,,,106.11,106.13,106.13,106.01,108.57,108.57,108.57,108.57,108.45,108.45,108.45,108.45
2008-07,,,,,,,,,,,,,,,107.03,107.14,106.97,109.52,109.52,109.52,109.52,109.58,109.58,109.58,109.58
2008-10,,,,,,,,,,,,,,,,107.01,106.65,109.51,109.51,109.51,109.51,109.43,109.43,109.43,109.43
2009-01,,,,,,,,,,,,,,,,,104.40,107.31,107.39,107.27,107.63,107.68,107.68,107.68,107.68
2009-04,,,,,,,,,,,,,,,,,,108.93,109.21,109.20,109.78,110.07,110.07,110.07,110.07
2009-07,,,,,,,,,,,,,,,,,,,110.41,110.67,111.07,111.66,111.66,111.66,111.66
2009-10,,,,,,,,,,,,,,,,,,,,111.48,111.93,112.12,112.12,112.12,112.12
2010-01,,,,,,,,,,,,,,,,,,,,,110.10,110.58,110.68,110.49,110.89
2010-04,,,,,,,,,,,,,,,,,,,,,,112.19,111.86,111.71,111.83
2010-07,,,,,,,,,,,,,,,,,,,,,,,113.95,113.97,113.58
2010-10,,,,,,,,,,,,,,,,,,,,,,,,114.74,113.53
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,111.71
