"",2005-11-22,2005-12-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-29,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-25,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23
1991-07,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5
1991-08,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5
1991-09,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,152.3,152.3,152.3,152.3,152.3,152.3,152.3,152.3,152.3,152.3,152.3,152.3,152.3,152.3,152.3,152.3
1991-10,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,145.2,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6
1991-11,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9
1991-12,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6
1992-01,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4
1992-02,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,85.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8
1992-03,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,148.5,135.5,135.5,135.5,135.5,135.5,135.5,135.5,135.5,135.5,135.5,135.5,135.5,135.5,135.5,135.5,135.5
1992-04,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,142.1,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7
1992-05,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,146.2,133.4,133.4,133.4,133.4,133.4,133.4,133.4,133.4,133.4,133.4,133.4,133.4,133.4,133.4,133.4,133.4
1992-06,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,150.1,150.1,150.1,150.1,150.1,150.1,150.1,150.1,150.1,150.1,150.1,150.1,150.1,150.1,150.1,150.1
1992-07,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,149.2,136.2,136.2,136.2,136.2,136.2,136.2,136.2,136.2,136.2,136.2,136.2,136.2,136.2,136.2,136.2,136.2
1992-08,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,135.8,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0
1992-09,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,145.5,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,158.9,158.9,158.9,158.9,158.9,158.9,158.9,158.9,158.9,158.9,158.9,158.9,158.9,158.9,158.9,158.9
1992-10,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,157.1,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4
1992-11,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9
