"",2006-03-07,2006-05-11,2006-06-29,2006-08-04,2006-09-06,2006-10-06,2006-11-06,2006-12-06,2007-01-08,2007-02-06,2007-03-07,2007-04-04,2007-05-07,2007-06-06,2007-07-06,2007-08-06,2007-09-06,2007-10-08,2007-11-06,2007-12-06,2008-01-08,2008-02-07,2008-03-06,2008-04-04,2008-05-07,2008-06-05,2008-07-04,2008-08-06,2008-09-04,2008-10-07,2008-11-06,2008-12-05,2009-01-08,2009-02-05,2009-03-11,2009-04-08,2009-05-07,2009-06-08,2009-07-07,2009-08-06,2009-09-07,2009-10-07,2009-11-06,2009-12-07,2010-01-07,2010-01-22,2010-02-04,2010-03-05,2010-04-07,2010-05-06,2010-06-07,2010-07-07,2010-08-05,2010-09-07,2010-10-06,2010-11-05,2010-12-07,2011-01-06,2011-02-07,2011-03-08,2011-04-06,2011-05-05,2011-06-07,2011-07-06,2011-08-04,2011-09-06,2011-10-06,2011-11-04,2011-12-06,2012-01-06,2012-02-06,2012-03-07,2012-04-04,2012-06-05,2012-07-05,2012-08-07,2012-09-06,2012-10-05,2012-11-06,2012-12-06,2013-01-08,2013-02-06,2013-03-07,2013-04-05,2013-05-07,2013-06-06,2013-07-05,2013-08-06,2013-09-05,2013-10-08,2013-11-07,2013-12-06,2014-01-08,2014-02-06,2014-03-06,2014-04-04,2014-05-07,2014-06-05,2014-07-04,2014-08-06,2014-09-04,2014-10-06,2014-11-06,2014-12-05,2015-01-08,2015-02-05
2003-07,100.4,100.4,100.4,100.4,100.4,99.8,99.8,99.8,99.8,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,100.0,100.0,100.0,100.0,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.3
2003-08,90.0,90.0,90.0,90.0,90.0,93.2,93.2,93.2,93.2,93.3,93.3,93.3,93.3,93.3,93.3,93.3,93.3,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.5,93.5,93.5,93.5,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4
2003-09,101.0,101.0,101.0,101.0,101.0,100.4,100.4,100.4,100.4,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.9,100.9,100.9,100.9,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2
2003-10,103.3,103.3,103.3,103.3,103.3,102.6,102.6,102.6,102.6,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9
2003-11,101.2,101.2,101.2,101.2,101.2,100.7,100.7,100.7,100.7,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.2,100.2,100.2,100.2,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2
2003-12,100.5,100.5,100.5,100.5,100.5,102.4,102.4,102.4,102.4,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.8,102.8,102.8,102.8,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3
2004-01,108.0,108.0,108.0,108.0,108.0,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.4,107.4,107.4,107.4,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8
2004-02,109.8,109.8,109.8,109.8,109.8,109.2,109.2,109.2,109.2,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.2,109.2,109.2,109.2,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3
2004-03,103.2,103.2,103.2,103.2,103.2,103.4,103.4,103.4,103.4,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,102.9,102.9,102.9,102.9,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4,79.4
2004-04,109.7,109.7,109.7,109.7,109.7,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9
2004-05,112.3,112.3,112.3,112.3,112.3,112.3,112.3,112.3,112.3,112.4,112.4,112.4,112.4,112.4,112.4,112.4,112.4,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
2004-06,115.1,115.1,115.1,115.1,115.1,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,113.7,114.0,114.0,114.0,114.0,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0
2004-07,114.7,114.7,114.7,114.7,114.7,113.9,113.9,113.9,113.9,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.5,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,114.1,114.1,114.1,114.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5
2004-08,109.9,109.9,109.9,109.9,109.9,114.5,114.5,114.5,114.5,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.9,114.9,114.9,114.9,114.9,114.9,114.9,114.9,114.9,114.9,114.9,114.9,114.9,115.0,115.0,115.0,115.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7
2004-09,116.6,116.6,116.6,116.6,116.6,115.8,115.8,115.8,115.8,116.4,116.4,116.4,116.4,116.4,116.4,116.4,116.4,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.6,116.6,116.6,116.6,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9
2004-10,116.0,116.0,116.0,116.0,116.0,115.1,115.1,115.1,115.1,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7
2004-11,116.5,116.5,116.5,116.5,116.5,116.1,116.1,116.1,116.1,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.3,115.3,115.3,115.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4
2004-12,110.6,110.6,110.6,110.6,110.6,112.9,112.9,112.9,112.9,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.6,113.6,113.6,113.6,113.6,113.6,113.6,113.6,113.6,113.6,113.6,113.6,113.6,113.5,113.5,113.5,113.5,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6
2005-01,117.8,117.3,117.3,117.3,117.3,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.2,97.2,97.0,97.1,97.1,97.1,97.1,97.0,97.0,97.0,97.0,97.0,97.0,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.3,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4
