"",1995-06-02,1995-07-05,1995-08-03,1995-09-04,1995-10-04,1995-11-02,1995-12-04,1996-01-04,1996-02-02,1996-03-04,1996-04-03,1996-05-02,1996-06-05,1996-07-03,1996-08-02,1996-09-04,1996-10-02,1996-11-04,1996-12-04,1997-01-06,1997-02-05,1997-03-05,1997-04-03,1997-05-02,1997-06-04,1997-07-02,1997-08-04,1997-09-03,1997-10-02,1997-11-05,1997-12-03,1998-01-07,1998-02-04,1998-03-09,1998-04-07,1998-05-07,1998-06-09,1998-07-07,1998-08-06,1998-09-07,1998-10-07,1998-11-09,1998-12-07,1999-01-12,1999-02-08,1999-03-09,1999-04-12,1999-05-12,1999-06-10,1999-07-12,1999-08-11,1999-09-08,1999-10-07,1999-11-08,1999-12-08,2000-01-12,2000-02-09,2000-03-07,2000-04-07,2000-05-08,2000-06-08,2000-07-07,2000-08-07,2000-09-07,2000-10-09,2000-11-07,2000-12-07,2001-01-08,2001-02-08,2001-03-08,2001-04-09,2001-05-09,2001-06-08,2001-07-09,2001-08-07,2001-09-07,2001-10-09,2001-11-08,2001-12-07,2002-01-10,2002-02-08,2002-02-21,2002-04-10,2002-05-08,2002-06-11,2002-07-09,2002-08-08,2002-09-06,2002-10-09,2002-11-08,2002-12-09,2003-01-13,2003-02-10,2003-03-11,2003-04-08,2003-05-09,2003-06-11,2003-07-08,2003-08-07,2003-09-05,2003-10-09,2003-11-07,2003-12-05,2004-01-12,2004-02-06,2004-03-09,2004-04-08,2004-05-07,2004-06-08,2004-07-08,2004-08-06,2004-09-07,2004-10-08,2004-11-05,2004-12-09,2005-01-11,2005-02-08,2005-03-09,2005-04-07,2005-05-09,2005-06-07,2005-07-08,2005-08-05,2005-09-07,2005-10-07,2005-11-07,2005-11-22,2005-12-08,2005-12-22,2006-01-06,2006-01-24,2006-02-07,2006-03-09,2006-04-24,2006-05-09,2006-06-09,2006-07-07,2006-08-08,2006-09-07,2006-10-09,2006-11-07,2006-12-08,2007-01-09,2007-02-07,2007-03-08,2007-04-05,2007-05-08,2007-06-08,2007-07-09,2007-08-07,2007-09-07,2007-10-09,2007-11-07,2007-12-07,2008-01-09,2008-02-08,2008-03-07,2008-04-07,2008-05-08,2008-06-06,2008-07-07,2008-08-07,2008-09-05,2008-10-08,2008-11-07,2008-12-08,2009-01-09,2009-02-06,2009-03-12,2009-04-09,2009-05-08,2009-06-09,2009-07-08,2009-08-07,2009-09-08,2009-10-08,2009-11-09,2009-12-08,2010-01-08,2010-02-05,2010-03-08,2010-04-08,2010-05-07,2010-06-08,2010-07-08,2010-08-06,2010-09-08,2010-10-07,2010-11-08,2010-12-08,2011-01-07,2011-02-08,2011-03-09,2011-04-07,2011-05-06,2011-06-08,2011-07-07,2011-08-05,2011-09-07,2011-10-07,2011-11-07,2011-12-07,2012-01-09,2012-02-07,2012-03-08,2012-04-05,2012-05-08,2012-06-06,2012-07-06,2012-08-08,2012-09-07,2012-10-08,2012-11-07,2012-12-07,2013-01-09,2013-02-07,2013-03-08,2013-04-08,2013-05-08,2013-06-07,2013-07-08,2013-08-07,2013-09-06,2013-10-09,2013-11-07,2013-12-09,2014-01-09,2014-02-07,2014-03-07,2014-04-07,2014-05-08,2014-06-06,2014-07-07,2014-08-07,2014-09-05,2014-10-07,2014-11-07,2014-12-08,2015-01-09,2015-02-06
1995-04,,118.1,119.0,119.0,119.7,119.7,119.7,119.7,120.2,120.2,119.3,119.3,119.3,119.3,126.1,126.1,125.1,125.1,125.6,125.6,125.6,125.6,125.6,125.6,124.7,124.6,124.6,124.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.8,121.8,121.8,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8
1995-05,,,120.4,120.4,122.9,122.9,122.9,122.9,122.4,122.4,122.6,122.6,122.6,122.6,128.8,128.8,129.5,129.5,128.3,128.1,128.1,128.1,128.1,128.1,129.3,129.0,129.0,129.0,128.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.8,122.8,122.8,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3
1995-06,,,117.7,117.9,119.3,119.3,119.3,119.3,119.6,119.6,119.4,119.4,119.4,119.4,125.7,125.7,125.0,125.0,125.5,125.0,125.0,125.0,125.0,125.0,124.5,124.8,124.8,124.8,124.5,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2
1995-07,,,,121.1,121.9,121.9,121.9,121.9,122.1,122.1,120.8,120.8,120.8,120.8,127.7,127.7,127.1,127.1,127.5,127.2,127.2,127.2,127.2,127.2,125.8,126.2,126.2,126.2,125.7,125.7,125.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8
1995-08,,,,,117.9,120.3,120.3,120.3,119.9,119.9,120.1,120.1,120.1,120.1,126.5,126.5,125.6,125.6,126.1,125.7,125.7,125.7,125.7,125.7,125.3,125.5,125.5,125.5,125.7,125.7,125.7,125.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.6,119.6,119.6,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,155.9,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8,142.8
1995-09,,,,,,118.2,115.9,115.9,116.1,116.1,116.0,116.0,116.0,116.0,123.2,123.2,122.0,122.0,122.6,122.0,122.0,122.0,122.0,122.0,121.4,121.7,121.7,121.7,121.8,121.8,121.8,121.8,121.8,,,,,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.6,116.6,116.6,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,152.8,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9
1995-10,,,,,,,122.9,124.0,123.6,123.6,123.5,123.5,123.5,123.5,124.3,124.3,124.3,124.3,123.6,123.4,123.4,123.4,123.4,123.4,123.0,123.2,123.2,123.2,123.5,123.5,123.5,123.5,123.4,,123.0,,,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.1,118.1,118.1,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8
1995-11,,,,,,,,125.4,124.7,124.7,124.7,124.7,124.7,124.7,125.1,125.1,125.9,125.9,123.8,125.3,125.3,125.3,125.3,125.3,125.8,125.3,125.3,125.3,124.7,124.7,124.7,124.7,124.3,124.2,124.2,124.7,,99.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,120.0,120.0,120.3,120.3,120.3,120.3,120.3,120.3,120.3,120.3,122.9,122.9,122.9,122.9,122.9,122.9,122.9,123.0,123.0,123.0,123.0,123.0,123.0,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0
1995-12,,,,,,,,,112.4,113.4,113.8,113.8,113.8,113.8,114.4,114.4,114.6,114.6,115.9,114.9,114.9,114.9,114.9,114.9,113.4,113.6,113.6,113.6,113.6,113.6,113.6,113.6,113.6,113.4,113.4,113.4,113.4,90.7,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,108.0,108.0,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1
1996-01,,,,,,,,,,109.1,107.9,107.9,107.9,107.9,97.3,97.3,98.4,98.4,98.7,99.7,99.7,99.7,99.7,99.7,105.5,105.5,105.5,105.5,106.1,106.1,106.1,106.1,106.6,108.3,108.3,107.7,107.7,86.9,86.9,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4,98.4,98.4,97.6,97.6,97.6,97.6,97.6,97.6,97.6,97.6,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8
1996-02,,,,,,,,,,,110.0,95.4,95.4,95.4,88.6,88.6,89.6,89.6,88.8,90.0,90.0,90.0,90.0,90.0,92.5,92.4,92.4,92.4,92.3,92.3,92.3,92.3,92.3,91.8,91.8,92.3,92.3,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1,89.1,89.1,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.3,90.3,90.3,90.3,90.3,90.3,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3
1996-03,,,,,,,,,,,,107.4,91.4,91.4,100.4,100.4,100.3,100.3,101.9,101.5,101.5,101.5,101.5,101.5,104.6,104.2,104.2,104.2,104.0,104.0,104.0,104.0,103.7,103.7,103.7,104.1,104.1,84.6,84.6,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,100.9,100.9,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2
1996-04,,,,,,,,,,,,,107.7,108.7,114.9,114.9,115.3,115.3,114.1,114.4,114.4,114.4,114.4,114.4,120.3,119.8,119.8,119.8,120.0,120.0,120.0,120.0,120.2,120.3,120.3,120.1,120.1,95.3,95.3,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.1,115.1,115.1,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,114.7,114.7,114.7,114.7,114.7,114.7,114.7,114.8,114.8,114.8,114.8,114.8,114.8,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1,137.1
1996-05,,,,,,,,,,,,,,108.8,116.5,116.5,116.4,116.4,115.9,115.5,115.5,115.5,115.5,115.5,122.9,122.8,122.8,122.8,123.0,123.0,123.0,123.0,123.2,123.0,123.0,122.7,122.7,97.6,97.6,98.0,98.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.1,117.1,117.1,117.3,117.3,117.3,117.3,117.3,117.3,117.3,117.3,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,152.1,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3
1996-06,,,,,,,,,,,,,,,114.9,115.6,114.3,114.3,115.4,114.6,114.6,114.6,114.6,114.6,123.6,124.1,124.1,124.1,124.2,124.2,124.2,124.2,124.0,123.8,123.8,123.5,123.5,98.1,98.1,98.3,98.3,98.3,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4
1996-07,,,,,,,,,,,,,,,,120.5,120.4,120.4,119.5,119.5,119.5,119.5,119.5,119.5,126.0,126.2,126.2,126.2,124.8,124.8,124.8,124.8,124.7,124.4,124.4,124.4,124.4,98.8,98.8,98.6,98.6,98.6,98.4,98.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.5,116.5,116.5,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.6,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.2,116.2,116.2,116.2,116.2,116.2,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,151.6,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8,138.8
1996-08,,,,,,,,,,,,,,,,,113.1,114.5,115.7,114.9,114.9,114.9,114.9,114.9,121.3,121.7,121.7,121.7,122.3,122.3,122.3,122.3,122.5,122.8,122.8,122.6,122.6,96.2,96.2,96.4,96.4,96.4,96.4,96.4,96.4,96.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.6,116.6,116.6,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,117.3,117.3,117.3,117.3,117.3,117.3,117.3,117.2,117.2,117.2,117.2,117.2,117.2,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0
1996-09,,,,,,,,,,,,,,,,,,117.4,115.8,115.3,115.3,115.3,115.3,115.3,122.4,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.9,122.8,122.8,122.7,122.7,97.8,97.8,97.4,97.4,97.4,97.8,97.7,97.8,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.9,117.9,117.9,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5
