"","RMSE h:3","hit h:3"
"var_perc_pword.zeit",0.140438938592399,0.538461538461538
"eur.stox",0.140687374918442,0.58974358974359
"rpvalue.zeit.economic",0.140843522847594,0.598290598290598
"naive",0.142263567521505,0
"var_perc_pnword.zeit",0.142700045359179,0.572649572649573
"idio.MTI_DE_all",0.1461392454485,0.555555555555556
"rvalue.zeit.economic",0.149774925136912,0.572649572649573
"kur_perc_pword.zeit",0.150741937363154,0.52991452991453
"idio.MTI_DE_Konjunktur",0.152021606434771,0.572649572649573
"idio.MTI_all_all",0.152366558946536,0.521367521367521
"spread",0.153602025372268,0.58974358974359
"MTI_DE_Haushaltspolitik",0.153888716721852,0.641025641025641
"npword.zeit",0.15475016316743,0.547008547008547
"idio.MTI_DE_Gegenwart",0.155448574981144,0.555555555555556
"pvalue.zeit.economic",0.155473694612878,0.538461538461538
"kur_perc_pnword.zeit.economic",0.155703023157389,0.521367521367521
"RWort",0.156519665522795,0.623931623931624
"rnvalue.zeit",0.157833894583172,0.555555555555556
"manuf.order",0.158026589182366,0.521367521367521
"idio.MTI_DE_Klima",0.160852746649198,0.572649572649573
"kur_perc_nword.zeit.economic",0.161599268068748,0.58974358974359
"AR",0.16221595968326,0.555555555555556
"kur_perc_dif.zeit",0.162563718032844,0.581196581196581
"long.rate",0.162997965083202,0.547008547008547
"rpvalue.zeit",0.163384251915371,0.598290598290598
"nword.zeit",0.163526241814574,0.512820512820513
"var_perc_dif.zeit.economic",0.163654515685171,0.52991452991453
"pvalue.zeit",0.163769584810154,0.521367521367521
"perc_pnword.zeit.economic",0.165521541663132,0.521367521367521
"idio.MTI_all_Klima",0.16644580664307,0.504273504273504
"kur_perc_pnword.zeit3.economic",0.166574742578559,0.487179487179487
"rvalue.zeit3.economic",0.166965130765047,0.572649572649573
"idio.MTI_all_Gegenwart",0.167802281449269,0.52991452991453
"npword.zeit3",0.167982777001497,0.555555555555556
"kur_rnvalue.zeit.economic",0.168320481542524,0.572649572649573
"perc_pnword.zeit",0.169199252615987,0.581196581196581
"idio.MTI_all_Konjunktur",0.169257042405277,0.598290598290598
"kur_perc_pnword.zeit",0.169556183315885,0.521367521367521
"rvalue.zeit",0.169832842869208,0.555555555555556
"gfk",0.170048536226193,0.538461538461538
"tot",0.170541399516805,0.666666666666667
"rnvalue.zeit.economic",0.170660499728983,0.581196581196581
"MTI_all_Zukunft",0.17092693108213,0.581196581196581
"var_perc_pword.zeit3",0.171334863401287,0.521367521367521
"var_perc_pword.zeit.economic",0.172307407455975,0.521367521367521
"infl",0.172346435797178,0.581196581196581
"idio.MTI_DE_Steuerpolitik",0.172377980843393,0.547008547008547
"MTI_DE_Steuerpolitik",0.173098855677114,0.547008547008547
"idio.MTI_all_Zukunft",0.173223361495966,0.521367521367521
"CA",0.173511128334612,0.52991452991453
"MTI_DE_Zukunft",0.173685632755325,0.598290598290598
"esi.ger",0.174189065098759,0.564102564102564
"R5",0.174234627151859,0.564102564102564
"kur_rnvalue.zeit",0.175007694057846,0.52991452991453
"idio.MTI_DE_Arbeitsmarkt",0.175069679860804,0.606837606837607
"R2",0.175130437490247,0.564102564102564
"mreal",0.175561776633442,0.581196581196581
"nnword.zeit",0.175989818917135,0.521367521367521
"mpi",0.176216971330633,0.692307692307692
"idio.MTI_all_Steuerpolitik",0.176292586205183,0.547008547008547
"rpvalue.zeit3.economic",0.176324791509336,0.598290598290598
"idio.MTI_DE_Zukunft",0.176385725812118,0.581196581196581
"xpi",0.176490717055498,0.735042735042735
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.176528402060191,0.581196581196581
"var_perc_nword.zeit.economic",0.176553909398694,0.572649572649573
