"","RMSE h:6","hit h:6"
"eur.stox",0.192484997970145,0.572649572649573
"var_perc_pword.zeit",0.196452501717259,0.521367521367521
"rpvalue.zeit.economic",0.197261808282457,0.564102564102564
"naive",0.20387264061185,0
"var_perc_pnword.zeit",0.204205026351207,0.504273504273504
"idio.MTI_DE_all",0.204335003902613,0.555555555555556
"long.rate",0.211783388729385,0.598290598290598
"kur_perc_dif.zeit",0.217977124061822,0.572649572649573
"idio.MTI_DE_Konjunktur",0.221336016661425,0.555555555555556
"kur_perc_pnword.zeit.economic",0.221348540434635,0.615384615384615
"tot",0.221632129813053,0.726495726495726
"rvalue.zeit",0.221644251764618,0.615384615384615
"AR",0.222182818194,0.495726495726496
"idio.MTI_DE_Gegenwart",0.223339772169021,0.581196581196581
"npword.zeit",0.224036416683347,0.427350427350427
"rvalue.zeit.economic",0.226790864693838,0.564102564102564
"cli.ger",0.227680796845367,0.632478632478632
"infl",0.228527831554825,0.598290598290598
"kur_perc_pword.zeit",0.22955187755194,0.572649572649573
"manuf.order",0.231342037790987,0.504273504273504
"mpi",0.232243334380462,0.726495726495726
"idio.MTI_all_all",0.232712700885902,0.495726495726496
"perc_pnword.zeit.economic",0.233120171318291,0.538461538461538
"idio.MTI_all_Gegenwart",0.233239464461968,0.572649572649573
"MTI_DE_Haushaltspolitik",0.233661181611243,0.641025641025641
"pvalue.zeit.economic",0.233768560897838,0.487179487179487
"gfk",0.235937200061395,0.564102564102564
"spread",0.238423501463232,0.538461538461538
"kur_perc_pnword.zeit3.economic",0.23928099575577,0.487179487179487
"kur_perc_pword.zeit3",0.242665732352795,0.555555555555556
"rvalue.zeit3",0.243870561315282,0.641025641025641
"mreal",0.24395130051811,0.495726495726496
"idio.MTI_DE_Arbeitsmarkt",0.244906286435674,0.632478632478632
"kur_perc_nword.zeit.economic",0.245018251568251,0.598290598290598
"nword.zeit",0.245025798449116,0.487179487179487
"RWort",0.245135600013922,0.581196581196581
"R5",0.245608844708857,0.512820512820513
"rpvalue.zeit3.economic",0.245976185366817,0.521367521367521
"oil",0.246616630505426,0.658119658119658
"idio.MTI_all_Arbeitsmarkt",0.24759622716733,0.632478632478632
"R2",0.247803130904349,0.512820512820513
"var_perc_dif.zeit.economic",0.248143853216862,0.572649572649573
"perc_pnword.zeit",0.248956413700315,0.495726495726496
"kur_rnvalue.zeit",0.24916398110898,0.581196581196581
