"","RMSE h:1","hit h:1"
"usd",0.0480143331954446,0.572649572649573
"naive",0.0484094691815365,0
"rnvalue.zeit.economic",0.0485195929142047,0.615384615384615
"var_perc_pnword.zeit",0.0486730560030502,0.581196581196581
"var_perc_pword.zeit",0.048706480959766,0.58974358974359
"MTI_all_Arbeitsmarkt",0.0487200340700572,0.564102564102564
"kur_perc_pword.zeit.economic",0.0488585725098938,0.598290598290598
"idio.MTI_DE_Arbeitsmarkt",0.0488952216867764,0.564102564102564
"rnvalue.zeit",0.0489918799105332,0.538461538461538
"idio.MTI_DE_Haushaltspolitik",0.0493885887020587,0.547008547008547
"nvalue.zeit.economic",0.0494484678498089,0.504273504273504
"rvalue.zeit.economic",0.0496794498894606,0.538461538461538
"MTI_DE_Arbeitsmarkt",0.0496867729006854,0.547008547008547
"kur_perc_dif.zeit.economic",0.0497236465548254,0.555555555555556
"idio.MTI_all_Arbeitsmarkt",0.0497348112064571,0.572649572649573
"perc_pnword.zeit.economic",0.0498145703880407,0.512820512820513
"nnword.zeit.economic",0.0498374667165465,0.555555555555556
"kur_perc_pnword.zeit",0.0499520337794385,0.52991452991453
"kur_rnvalue.zeit",0.050113132293925,0.598290598290598
"esi.eu",0.050182702462492,0.52991452991453
"kur_perc_pnword.zeit.economic",0.0501968551853422,0.598290598290598
"perc_nword.zeit",0.0502254765568667,0.572649572649573
"kur_perc_dif.zeit",0.0502438878417776,0.623931623931624
"nnword.zeit3.economic",0.0504455043162357,0.512820512820513
"perc_nword.zeit.economic",0.050488497407915,0.564102564102564
"var_perc_dif.zeit",0.0505821994832827,0.521367521367521
"nvalue.zeit3.economic",0.0506361291475181,0.487179487179487
"idio.MTI_DE_Gegenwart",0.0506467121378468,0.555555555555556
"rnvalue.zeit3.economic",0.0507152596915027,0.521367521367521
"rvalue.zeit3.economic",0.050733473903431,0.512820512820513
"MTI_DE_Zukunft",0.0507790321433542,0.606837606837607
"rpvalue.zeit",0.0507843609901003,0.572649572649573
"idio.MTI_all_Zukunft",0.0508018876346894,0.572649572649573
"MTI_all_Zukunft",0.0508269077006609,0.547008547008547
"kur_perc_nword.zeit.economic",0.050848259993603,0.58974358974359
"var_rvalue.zeit3.economic",0.0510171173142309,0.615384615384615
"RWort_sc",0.0510295243218648,0.52991452991453
"idio.MTI_DE_Zukunft",0.0511695238997714,0.615384615384615
"kur_rpvalue.zeit",0.0511870429201962,0.606837606837607
"perc_dif.zeit",0.051188151544912,0.521367521367521
"cons.conf",0.0512751279926541,0.547008547008547
"idio.MTI_all_Konjunktur",0.0512883533311849,0.572649572649573
"zew",0.0513039469141977,0.555555555555556
"idio.MTI_DE_Klima",0.0514215710080443,0.564102564102564
"idio.MTI_all_Haushaltspolitik",0.051509489846239,0.512820512820513
"MTI_DE_Haushaltspolitik",0.0515605909327083,0.581196581196581
"rvalue.zeit",0.0515891302590754,0.52991452991453
"MTI_all_Steuerpolitik",0.0515937720482685,0.572649572649573
"idio.MTI_all_Gegenwart",0.0517625304130255,0.606837606837607
"idio.MTI_all_all",0.0518069090926485,0.581196581196581
"var_rnvalue.zeit.economic",0.0518124042846349,0.495726495726496
"idio.MTI_DE_all",0.0518664747086299,0.555555555555556
"kur_rpvalue.zeit.economic",0.0519296625114538,0.564102564102564
