"","RMSE h:12","hit h:12"
"usd",0.106410010771735,0.75
"esi.ger",0.107035543613884,0.775862068965517
"kur_perc_pword.zeit3.economic",0.107440245283922,0.775862068965517
"kur_perc_pword.zeit",0.108525743894402,0.78448275862069
"kur_perc_pword.zeit3",0.10861534371973,0.827586206896552
"idio.MTI_all_Zukunft",0.109361437430086,0.801724137931034
"kur_perc_pnword.zeit.economic",0.110495775174982,0.810344827586207
"MTI_all_all",0.110584756408189,0.818965517241379
"idio.MTI_DE_Klima",0.110674951655697,0.818965517241379
"var_rvalue.zeit3.economic",0.110944086021598,0.818965517241379
"rnvalue.zeit.economic",0.111004103705208,0.775862068965517
"rnvalue.zeit3.economic",0.11115959228375,0.758620689655172
"idio.MTI_DE_Zukunft",0.111258262642264,0.801724137931034
"perc_nword.zeit.economic",0.111530796209758,0.801724137931034
"MTI_DE_Gegenwart",0.111688181389405,0.78448275862069
"MTI_all_Arbeitsmarkt",0.11180102745176,0.793103448275862
"rpvalue.zeit",0.11195511091481,0.767241379310345
"var_rpvalue.zeit.economic",0.112090075971787,0.801724137931034
"idio.MTI_all_Klima",0.112124175764004,0.810344827586207
"MTI_all_Klima",0.11228381222413,0.827586206896552
"var_rpvalue.zeit3.economic",0.112416452290038,0.818965517241379
"nvalue.zeit.economic",0.112423032002387,0.758620689655172
"MTI_DE_Arbeitsmarkt",0.112436084924362,0.793103448275862
"xnom",0.112707193246332,0.758620689655172
"MTI_DE_Zukunft",0.113588055939781,0.793103448275862
"MTI_all_Zukunft",0.113747384674607,0.801724137931034
"MTI_DE_all",0.113812463085172,0.827586206896552
"rvalue.zeit.economic",0.11404911534388,0.793103448275862
"mti_pc1",0.114301910643397,0.78448275862069
"idio.MTI_all_Gegenwart",0.114344891017608,0.758620689655172
"var_perc_pword.zeit3.economic",0.114533366773144,0.775862068965517
"xreal",0.114817584311747,0.741379310344828
"nnword.zeit.economic",0.115348151320583,0.741379310344828
"perc_nword.zeit",0.115780331114373,0.801724137931034
"perc_pnword.zeit.economic",0.115968882795947,0.75
"kur_perc_pword.zeit.economic",0.116166605820742,0.758620689655172
"MTI_DE_Klima",0.116192292357962,0.801724137931034
"zew",0.116306971755483,0.732758620689655
"kur_perc_pnword.zeit",0.116367377556149,0.775862068965517
"rvalue.zeit3.economic",0.11638463200284,0.836206896551724
"idio.MTI_all_all",0.117002523284079,0.810344827586207
"var_rvalue.zeit.economic",0.117190563311683,0.793103448275862
"var_rvalue.zeit",0.117279626798108,0.758620689655172
"perc_dif.zeit",0.117661429850128,0.793103448275862
"idio.MTI_DE_Gegenwart",0.11766640256028,0.758620689655172
"kur_perc_pnword.zeit3.economic",0.117690402176432,0.801724137931034
"var_perc_nword.zeit.economic",0.11824080514622,0.827586206896552
"nvalue.zeit3.economic",0.118456175254998,0.767241379310345
"MTI_all_Haushaltspolitik",0.118504466674264,0.793103448275862
"kur_rpvalue.zeit",0.118644432406631,0.75
"nnword.zeit3.economic",0.118649938275319,0.78448275862069
"idio.MTI_DE_all",0.119087312276721,0.767241379310345
"kur_rnvalue.zeit",0.119281507656777,0.767241379310345
"var_perc_nword.zeit",0.120102849009235,0.767241379310345
"kur_perc_pnword.zeit3",0.120216432479957,0.78448275862069
"rnvalue.zeit",0.120610269445425,0.741379310344828
"pvalue.zeit.economic",0.120689804643575,0.724137931034483
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.120702695450745,0.78448275862069
"idio.MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.120744881074467,0.78448275862069
"MTI_DE_Konjunktur",0.120894224589911,0.767241379310345
"perc_pword.zeit.economic",0.120985671196276,0.78448275862069
"idio.MTI_all_Arbeitsmarkt",0.121174792406098,0.758620689655172
"var_perc_pnword.zeit",0.121208111984634,0.75
"kur_perc_dif.zeit.economic",0.121464517566444,0.775862068965517
"MTI_all_Konjunktur",0.121555700393349,0.793103448275862
"perc_dif.zeit.economic",0.121829079673626,0.793103448275862
"rpvalue.zeit.economic",0.12210286183259,0.810344827586207
"MTI_DE_Steuerpolitik",0.122589707429678,0.706896551724138
"esi.eu",0.12260847743706,0.775862068965517
"var_rpvalue.zeit",0.122706589939927,0.775862068965517
"idio.MTI_DE_Steuerpolitik",0.123207485338008,0.706896551724138
"pvalue.zeit3.economic",0.123517503321134,0.741379310344828
"kur_rpvalue.zeit.economic",0.124234103526685,0.75
"idio.MTI_DE_Arbeitsmarkt",0.12451453615624,0.758620689655172
"var_rpvalue.zeit3",0.124990541086624,0.793103448275862
"perc_dif.zeit3",0.125248207061052,0.758620689655172
"MTI_all_Steuerpolitik",0.125719952562654,0.698275862068966
"nword.zeit.economic",0.125818785777648,0.732758620689655
"MTI_DE_Haushaltspolitik",0.125846611305395,0.767241379310345
"perc_pnword.zeit",0.126034276033685,0.767241379310345
"npword.zeit",0.126895144751708,0.758620689655172
"var_perc_pword.zeit",0.126906408634554,0.689655172413793
"npword.zeit.economic",0.128040910196095,0.706896551724138
"var_perc_dif.zeit.economic",0.128219569540577,0.75
"var_rnvalue.zeit.economic",0.128387259002616,0.827586206896552
"npword.zeit3",0.128728931451521,0.672413793103448
"idio.MTI_DE_Konjunktur",0.129026774069727,0.724137931034483
"var_perc_dif.zeit3.economic",0.129109525016867,0.732758620689655
"idio.MTI_all_Steuerpolitik",0.129853562807611,0.689655172413793
